event,track,particle,d1,d2,d3
212,7,secondary_proton,1,1,1
213,0,null,0,0,0
214,1,primary_proton,1,1,1
215,0,null,0,0,0
217,0,null,0,0,0
218,1,primary_proton,1,1,1
219,0,null,0,0,0
220,0,null,0,0,0
221,0,null,0,0,0
222,0,null,0,0,0
223,0,null,0,0,0
224,0,null,0,0,0
225,0,null,0,0,0
226,0,null,0,0,0
227,0,null,0,0,0
228,0,null,0,0,0
229,0,null,0,0,0
230,0,null,0,0,0
231,0,null,0,0,0
232,9,pi-,1,0,0
233,429,e-,0,1,0
234,0,null,0,0,0
235,5,secondary_proton,1,1,1
236,0,null,0,0,0
237,1,primary_proton,1,1,1
238,0,null,0,0,0
239,0,null,0,0,0
240,0,null,0,0,0
241,0,null,0,0,0
242,0,null,0,0,0
243,0,null,0,0,0
244,0,null,0,0,0
245,0,null,0,0,0
246,7,secondary_proton,1,1,0
247,0,null,0,0,0
248,0,null,0,0,0
249,0,null,0,0,0
250,0,null,0,0,0
251,588,e-,1,1,1
252,0,null,0,0,0
253,0,null,0,0,0
254,1,primary_proton,1,1,1
255,0,null,0,0,0
256,0,null,0,0,0
257,0,null,0,0,0
258,0,null,0,0,0
259,0,null,0,0,0
260,0,null,0,0,0
261,0,null,0,0,0
262,0,null,0,0,0
263,0,null,0,0,0
264,0,null,0,0,0
265,4,secondary_proton,1,1,1
266,0,null,0,0,0
267,0,null,0,0,0
268,0,null,0,0,0
269,0,null,0,0,0
270,0,null,0,0,0
271,0,null,0,0,0
272,1,primary_proton,1,1,1
273,0,null,0,0,0
274,0,null,0,0,0
275,0,null,0,0,0
276,0,null,0,0,0
277,0,null,0,0,0
278,0,null,0,0,0
279,0,null,0,0,0
280,0,null,0,0,0
281,0,null,0,0,0
282,0,null,0,0,0
283,1,primary_proton,1,1,1
284,0,null,0,0,0
285,0,null,0,0,0
286,0,null,0,0,0
287,0,null,0,0,0
288,0,null,0,0,0
289,0,null,0,0,0
290,0,null,0,0,0
291,1,primary_proton,1,1,1
292,0,null,0,0,0
293,2,secondary_proton,1,0,0
294,0,null,0,0,0
295,1,primary_proton,1,1,1
296,0,null,0,0,0
297,0,null,0,0,0
298,0,null,0,0,0
299,0,null,0,0,0
300,0,null,0,0,0
301,0,null,0,0,0
302,0,null,0,0,0
303,0,null,0,0,0
304,0,null,0,0,0
305,1,primary_proton,1,1,1
306,0,null,0,0,0
307,0,null,0,0,0
308,72,secondary_proton,1,1,1
309,0,null,0,0,0
310,0,null,0,0,0
311,0,null,0,0,0
312,1,primary_proton,1,1,0
313,0,null,0,0,0
314,0,null,0,0,0
315,0,null,0,0,0
316,0,null,0,0,0
317,0,null,0,0,0
318,0,null,0,0,0
319,1,primary_proton,1,1,1
320,0,null,0,0,0
321,1,primary_proton,1,1,1
322,0,null,0,0,0
323,0,null,0,0,0
324,0,null,0,0,0
325,0,null,0,0,0
326,0,null,0,0,0
327,0,null,0,0,0
328,9,secondary_proton,1,1,0
329,8,secondary_proton,1,1,0
330,0,null,0,0,0
331,0,null,0,0,0
332,0,null,0,0,0
333,0,null,0,0,0
334,0,null,0,0,0
335,0,null,0,0,0
336,0,null,0,0,0
337,1,primary_proton,1,1,1
338,4,secondary_proton,1,0,0
339,0,null,0,0,0
340,1,primary_proton,1,1,1
341,0,null,0,0,0
342,0,null,0,0,0
343,0,null,0,0,0
344,0,null,0,0,0
345,0,null,0,0,0
346,0,null,0,0,0
347,0,null,0,0,0
348,0,null,0,0,0
349,0,null,0,0,0
350,1,primary_proton,1,1,1
351,0,null,0,0,0
352,1,primary_proton,1,1,1
353,0,null,0,0,0
354,0,null,0,0,0
355,0,null,0,0,0
356,0,null,0,0,0
357,0,null,0,0,0
358,0,null,0,0,0
359,0,null,0,0,0
360,8,secondary_proton,1,0,0
361,0,null,0,0,0
362,1,primary_proton,1,1,1
363,0,null,0,0,0
364,0,null,0,0,0
365,7,secondary_proton,1,0,0
366,6,secondary_proton,1,0,0
367,0,null,0,0,0
368,0,null,0,0,0
369,0,null,0,0,0
370,0,null,0,0,0
371,0,null,0,0,0
372,0,null,0,0,0
373,0,null,0,0,0
374,0,null,0,0,0
375,0,null,0,0,0
376,0,null,0,0,0
377,0,null,0,0,0
378,0,null,0,0,0
379,0,null,0,0,0
380,0,null,0,0,0
381,1,primary_proton,1,1,0
382,0,null,0,0,0
383,0,null,0,0,0
384,0,null,0,0,0
385,1,primary_proton,1,0,0
386,27,secondary_proton,1,1,1
387,1,primary_proton,1,1,1
388,0,null,0,0,0
389,0,null,0,0,0
390,0,null,0,0,0
391,0,null,0,0,0
392,1,primary_proton,1,1,1
393,376,secondary_proton,1,0,0
394,1,primary_proton,1,1,1
395,0,null,0,0,0
396,0,null,0,0,0
397,1,primary_proton,1,1,1
398,0,null,0,0,0
399,0,null,0,0,0
400,0,null,0,0,0
401,0,null,0,0,0
402,0,null,0,0,0
403,0,null,0,0,0
404,0,null,0,0,0
405,0,null,0,0,0
406,0,null,0,0,0
407,1,primary_proton,1,1,1
408,1,primary_proton,1,1,1
409,0,null,0,0,0
410,0,null,0,0,0
411,0,null,0,0,0
412,0,null,0,0,0
413,1,primary_proton,1,1,1
414,0,null,0,0,0
415,0,null,0,0,0
416,0,null,0,0,0
417,0,null,0,0,0
418,0,null,0,0,0
419,1,primary_proton,1,1,1
420,8,pi+,1,1,1
421,0,null,0,0,0
422,35,secondary_proton,1,1,0
423,0,null,0,0,0
424,1,primary_proton,1,1,1
425,0,null,0,0,0
426,0,null,0,0,0
427,0,null,0,0,0
428,0,null,0,0,0
429,0,null,0,0,0
430,0,null,0,0,0
432,1,primary_proton,1,1,1
433,0,null,0,0,0
434,0,null,0,0,0
435,0,null,0,0,0
436,0,null,0,0,0
437,227,e-,1,1,0
438,1,primary_proton,1,1,1
439,0,null,0,0,0
440,1,primary_proton,1,1,1
441,1,primary_proton,1,1,1
442,0,null,0,0,0
443,0,null,0,0,0
444,0,null,0,0,0
445,0,null,0,0,0
446,0,null,0,0,0
447,0,null,0,0,0
448,0,null,0,0,0
449,291,e-,1,1,0
450,0,null,0,0,0
451,0,null,0,0,0
452,0,null,0,0,0
453,0,null,0,0,0
454,1,primary_proton,1,1,1
455,0,null,0,0,0
456,0,null,0,0,0
457,0,null,0,0,0
458,1,primary_proton,1,1,1
459,0,null,0,0,0
460,3,secondary_proton,1,0,0
461,0,null,0,0,0
462,0,null,0,0,0
463,0,null,0,0,0
464,0,null,0,0,0
465,0,null,0,0,0
466,0,null,0,0,0
467,0,null,0,0,0
468,0,null,0,0,0
469,0,null,0,0,0
470,0,null,0,0,0
471,1,primary_proton,1,1,1
472,0,null,0,0,0
473,0,null,0,0,0
474,0,null,0,0,0
475,0,null,0,0,0
476,0,null,0,0,0
477,0,null,0,0,0
478,1,primary_proton,1,1,1
479,1,primary_proton,1,1,1
480,1,primary_proton,1,1,1
481,0,null,0,0,0
482,0,null,0,0,0
483,0,null,0,0,0
484,45,e-,1,0,1
485,1,primary_proton,1,1,1
486,0,null,0,0,0
487,1,primary_proton,1,1,1
488,1,primary_proton,1,1,1
489,0,null,0,0,0
490,1,primary_proton,1,1,1
491,0,null,0,0,0
492,0,null,0,0,0
493,0,null,0,0,0
494,0,null,0,0,0
495,0,null,0,0,0
496,1,primary_proton,1,1,1
497,0,null,0,0,0
498,0,null,0,0,0
499,0,null,0,0,0
500,0,null,0,0,0
501,1,primary_proton,1,0,0
502,1,primary_proton,1,1,1
503,0,null,0,0,0
504,0,null,0,0,0
505,0,null,0,0,0
506,0,null,0,0,0
507,0,null,0,0,0
508,0,null,0,0,0
509,0,null,0,0,0
510,0,null,0,0,0
511,0,null,0,0,0
512,1,primary_proton,1,1,1
513,0,null,0,0,0
514,0,null,0,0,0
515,9,pi+,1,0,0
516,0,null,0,0,0
517,0,null,0,0,0
518,1,primary_proton,1,1,1
519,0,null,0,0,0
520,0,null,0,0,0
521,1,primary_proton,1,1,1
522,0,null,0,0,0
523,0,null,0,0,0
524,0,null,0,0,0
525,0,null,0,0,0
526,0,null,0,0,0
527,0,null,0,0,0
528,0,null,0,0,0
529,0,null,0,0,0
530,0,null,0,0,0
531,0,null,0,0,0
532,0,null,0,0,0
533,0,null,0,0,0
534,0,null,0,0,0
535,0,null,0,0,0
536,1,primary_proton,1,1,1
537,0,null,0,0,0
538,0,null,0,0,0
539,0,null,0,0,0
540,1,primary_proton,1,1,1
541,0,null,0,0,0
542,0,null,0,0,0
543,47,secondary_proton,1,0,0
544,1,primary_proton,1,1,0
545,0,null,0,0,0
546,0,null,0,0,0
547,0,null,0,0,0
548,0,null,0,0,0
549,1,primary_proton,1,1,1
550,0,null,0,0,0
551,0,null,0,0,0
552,0,null,0,0,0
553,0,null,0,0,0
554,1,primary_proton,1,1,1
555,1,primary_proton,1,1,1
556,0,null,0,0,0
557,0,null,0,0,0
558,0,null,0,0,0
559,0,null,0,0,0
560,0,null,0,0,0
561,1,primary_proton,1,1,1
562,0,null,0,0,0
563,0,null,0,0,0
564,0,null,0,0,0
565,328,secondary_proton,1,0,0
566,0,null,0,0,0
567,0,null,0,0,0
568,1,primary_proton,1,1,1
569,1,primary_proton,1,1,1
570,0,null,0,0,0
571,0,null,0,0,0
572,0,null,0,0,0
573,1,primary_proton,1,1,1
574,1,primary_proton,1,1,0
575,0,null,0,0,0
576,1,primary_proton,1,1,1
577,1,primary_proton,1,1,1
578,0,null,0,0,0
579,1,primary_proton,1,1,0
580,0,null,0,0,0
581,0,null,0,0,0
582,0,null,0,0,0
583,0,null,0,0,0
584,0,null,0,0,0
585,0,null,0,0,0
586,0,null,0,0,0
587,0,null,0,0,0
588,1,primary_proton,1,1,1
589,5,secondary_proton,1,1,1
590,4,secondary_proton,1,1,1
591,0,null,0,0,0
592,0,null,0,0,0
593,0,null,0,0,0
594,196,e+,1,0,0
595,0,null,0,0,0
596,0,null,0,0,0
597,0,null,0,0,0
598,0,null,0,0,0
599,0,null,0,0,0
600,0,null,0,0,0
601,0,null,0,0,0
602,0,null,0,0,0
603,0,null,0,0,0
604,0,null,0,0,0
605,2,pi+,1,1,1
606,0,null,0,0,0
607,55,e-,0,0,1
608,0,null,0,0,0
609,0,null,0,0,0
610,0,null,0,0,0
611,0,null,0,0,0
612,0,null,0,0,0
613,1,primary_proton,1,1,1
614,0,null,0,0,0
615,4,pi-,1,0,0
616,0,null,0,0,0
617,0,null,0,0,0
618,0,null,0,0,0
619,249,e-,0,1,0
620,0,null,0,0,0
621,0,null,0,0,0
622,0,null,0,0,0
623,0,null,0,0,0
624,0,null,0,0,0
625,7,secondary_proton,1,1,1
626,0,null,0,0,0
627,0,null,0,0,0
628,0,null,0,0,0
629,0,null,0,0,0
630,1,primary_proton,1,1,1
631,1,primary_proton,1,1,0
632,0,null,0,0,0
633,0,null,0,0,0
634,0,null,0,0,0
635,0,null,0,0,0
636,0,null,0,0,0
637,0,null,0,0,0
638,0,null,0,0,0
639,0,null,0,0,0
640,0,null,0,0,0
641,0,null,0,0,0
642,0,null,0,0,0
643,0,null,0,0,0
644,0,null,0,0,0
645,0,null,0,0,0
6,0,null,0,0,0
647,0,null,0,0,0
648,0,null,0,0,0
649,1,primary_proton,1,1,1
650,0,null,0,0,0
651,0,null,0,0,0
652,1,primary_proton,1,1,0
653,0,null,0,0,0
654,0,null,0,0,0
655,0,null,0,0,0
656,0,null,0,0,0
657,0,null,0,0,0
658,0,null,0,0,0
659,0,null,0,0,0
660,1,primary_proton,1,1,1
661,0,null,0,0,0
662,0,null,0,0,0
663,10,secondary_proton,1,1,1
664,0,null,0,0,0
665,0,null,0,0,0
666,0,null,0,0,0
667,1,primary_proton,1,1,1
668,0,null,0,0,0
669,1,primary_proton,1,1,1
670,1,primary_proton,1,1,1
671,0,null,0,0,0
672,1,primary_proton,1,1,1
673,0,null,0,0,0
674,0,null,0,0,0
675,0,null,0,0,0
676,0,null,0,0,0
677,0,null,0,0,0
678,0,null,0,0,0
679,1,primary_proton,1,1,1
680,0,null,0,0,0
681,0,null,0,0,0
682,0,null,0,0,0
683,394,secondary_proton,1,1,1
684,0,null,0,0,0
685,1,primary_proton,1,1,1
686,8,secondary_proton,1,1,1
687,0,null,0,0,0
688,0,null,0,0,0
689,1,primary_proton,1,1,1
690,0,null,0,0,0
691,0,null,0,0,0
692,0,null,0,0,0
693,0,null,0,0,0
694,0,null,0,0,0
695,3,secondary_proton,1,0,0
696,0,null,0,0,0
697,0,null,0,0,0
698,0,null,0,0,0
699,0,null,0,0,0
700,307,e-,1,0,0
701,5,secondary_proton,1,0,0
702,0,null,0,0,0
703,0,null,0,0,0
704,0,null,0,0,0
705,0,null,0,0,0
706,0,null,0,0,0
707,1,primary_proton,1,1,1
708,0,null,0,0,0
709,0,null,0,0,0
710,6,secondary_proton,1,0,0
711,0,null,0,0,0
712,0,null,0,0,0
713,0,null,0,0,0
714,1,primary_proton,1,1,1
715,0,null,0,0,0
716,0,null,0,0,0
717,0,null,0,0,0
718,0,null,0,0,0
719,0,null,0,0,0
720,0,null,0,0,0
721,0,null,0,0,0
722,0,null,0,0,0
723,0,null,0,0,0
724,0,null,0,0,0
725,1,primary_proton,1,1,1
726,0,null,0,0,0
727,0,null,0,0,0
728,0,null,0,0,0
729,1,primary_proton,1,1,1
730,0,null,0,0,0
731,0,null,0,0,0
732,0,null,0,0,0
733,0,null,0,0,0
734,254,e-,0,1,0
735,0,null,0,0,0
736,8,secondary_proton,1,1,1
737,0,null,0,0,0
738,0,null,0,0,0
739,1,primary_proton,1,1,1
740,0,null,0,0,0
741,1,primary_proton,1,0,0
742,1,primary_proton,1,1,1
743,0,null,0,0,0
744,0,null,0,0,0
745,0,null,0,0,0
746,0,null,0,0,0
747,0,null,0,0,0
748,1,primary_proton,1,1,1
749,6,secondary_proton,1,1,0
750,0,null,0,0,0
751,0,null,0,0,0
752,0,null,0,0,0
753,0,null,0,0,0
754,0,null,0,0,0
755,0,null,0,0,0
756,0,null,0,0,0
757,0,null,0,0,0
758,0,null,0,0,0
759,0,null,0,0,0
760,0,null,0,0,0
761,1,primary_proton,1,1,1
762,0,null,0,0,0
763,0,null,0,0,0
764,0,null,0,0,0
765,0,null,0,0,0
766,8,secondary_proton,1,0,0
767,0,null,0,0,0
768,0,null,0,0,0
769,10,secondary_proton,1,0,0
770,0,null,0,0,0
771,0,null,0,0,0
772,0,null,0,0,0
773,0,null,0,0,0
774,0,null,0,0,0
775,9,secondary_proton,1,0,0
776,4,secondary_proton,1,1,0
777,0,null,0,0,0
778,0,null,0,0,0
779,1,primary_proton,1,1,1
780,0,null,0,0,0
781,0,null,0,0,0
782,0,null,0,0,0
783,0,null,0,0,0
784,0,null,0,0,0
785,0,null,0,0,0
786,1,primary_proton,1,1,1
787,0,null,0,0,0
788,0,null,0,0,0
789,0,null,0,0,0
790,0,null,0,0,0
791,0,null,0,0,0
792,214,e-,1,0,0
793,0,null,0,0,0
794,0,null,0,0,0
795,0,null,0,0,0
796,10,secondary_proton,1,0,0
797,0,null,0,0,0
798,1,primary_proton,1,1,1
799,105,e-,0,1,0
800,1,primary_proton,1,1,0
801,0,null,0,0,0
802,0,null,0,0,0
803,0,null,0,0,0
804,0,null,0,0,0
805,0,null,0,0,0
806,0,null,0,0,0
807,0,null,0,0,0
808,1,primary_proton,1,1,1
809,0,null,0,0,0
810,2,secondary_proton,1,0,0
811,0,null,0,0,0
812,0,null,0,0,0
813,0,null,0,0,0
814,8,secondary_proton,1,1,1
815,0,null,0,0,0
816,1,primary_proton,1,1,0
817,0,null,0,0,0
818,0,null,0,0,0
819,0,null,0,0,0
820,0,null,0,0,0
821,0,null,0,0,0
822,0,null,0,0,0
823,0,null,0,0,0
824,1,primary_proton,1,1,0
825,1,primary_proton,1,1,1
826,0,null,0,0,0
827,0,null,0,0,0
828,0,null,0,0,0
829,0,null,0,0,0
830,0,null,0,0,0
831,0,null,0,0,0
832,288,e-,1,0,0
833,1,primary_proton,1,1,1
834,1,primary_proton,1,1,1
835,0,null,0,0,0
836,0,null,0,0,0
837,9,secondary_proton,1,1,1
838,5,secondary_proton,1,0,0
839,1,primary_proton,1,1,1
840,0,null,0,0,0
841,0,null,0,0,0
842,0,null,0,0,0
843,0,null,0,0,0
844,0,null,0,0,0
845,1,primary_proton,1,1,1
846,0,null,0,0,0
847,0,null,0,0,0
848,0,null,0,0,0
849,0,null,0,0,0
850,0,null,0,0,0
851,0,null,0,0,0
852,0,null,0,0,0
853,0,null,0,0,0
854,0,null,0,0,0
856,0,null,0,0,0
857,0,null,0,0,0
858,0,null,0,0,0
859,0,null,0,0,0
860,0,null,0,0,0
861,1,primary_proton,1,1,0
862,7,secondary_proton,1,1,1
863,0,null,0,0,0
864,0,null,0,0,0
865,0,null,0,0,0
866,4,secondary_proton,1,1,0
867,0,null,0,0,0
868,1,primary_proton,1,1,1
869,0,null,0,0,0
870,8,secondary_proton,1,1,1
871,1,primary_proton,1,1,1
872,1,primary_proton,1,1,0
873,0,null,0,0,0
874,0,null,0,0,0
875,0,null,0,0,0
876,0,null,0,0,0
877,1,primary_proton,1,1,0
878,0,null,0,0,0
879,0,null,0,0,0
880,0,null,0,0,0
881,0,null,0,0,0
882,0,null,0,0,0
883,1,primary_proton,1,1,1
884,0,null,0,0,0
885,0,null,0,0,0
886,0,null,0,0,0
887,58,pi+,1,1,1
888,0,null,0,0,0
889,12,secondary_proton,1,1,1
890,0,null,0,0,0
891,0,null,0,0,0
892,0,null,0,0,0
893,0,null,0,0,0
894,0,null,0,0,0
895,0,null,0,0,0
896,1,primary_proton,1,1,1
897,1,primary_proton,1,1,1
898,0,null,0,0,0
899,1,primary_proton,1,0,0
900,0,null,0,0,0
901,0,null,0,0,0
902,1,primary_proton,1,1,1
903,0,null,0,0,0
904,0,null,0,0,0
905,0,null,0,0,0
906,0,null,0,0,0
907,0,null,0,0,0
908,0,null,0,0,0
909,0,null,0,0,0
910,590,e-,1,0,0
911,0,null,0,0,0
912,0,null,0,0,0
913,0,null,0,0,0
914,1,primary_proton,1,1,1
915,0,null,0,0,0
916,0,null,0,0,0
917,1,primary_proton,1,1,1
918,1,primary_proton,1,1,1
919,0,null,0,0,0
920,1,primary_proton,1,1,1
921,0,null,0,0,0
922,0,null,0,0,0
923,0,null,0,0,0
924,1,primary_proton,1,1,1
925,1,primary_proton,1,1,1
926,0,null,0,0,0
927,0,null,0,0,0
928,0,null,0,0,0
929,0,null,0,0,0
930,0,null,0,0,0
931,1,primary_proton,1,1,1
932,0,null,0,0,0
933,0,null,0,0,0
934,0,null,0,0,0
935,0,null,0,0,0
936,0,null,0,0,0
937,0,null,0,0,0
938,0,null,0,0,0
939,1,primary_proton,1,1,1
940,0,null,0,0,0
941,0,null,0,0,0
942,0,null,0,0,0
943,0,null,0,0,0
944,0,null,0,0,0
945,0,null,0,0,0
946,0,null,0,0,0
947,0,null,0,0,0
948,0,null,0,0,0
949,0,null,0,0,0
950,0,null,0,0,0
951,1,primary_proton,1,1,0
952,0,null,0,0,0
953,0,null,0,0,0
954,1,primary_proton,1,1,1
955,0,null,0,0,0
956,0,null,0,0,0
957,0,null,0,0,0
958,0,null,0,0,0
959,0,null,0,0,0
960,0,null,0,0,0
961,0,null,0,0,0
962,0,null,0,0,0
963,0,null,0,0,0
964,0,null,0,0,0
965,0,null,0,0,0
966,0,null,0,0,0
967,1,primary_proton,1,1,1
968,0,null,0,0,0
969,0,null,0,0,0
970,1,primary_proton,1,1,1
971,1,primary_proton,1,1,1
972,1,primary_proton,1,1,0
973,0,null,0,0,0
974,0,null,0,0,0
975,0,null,0,0,0
976,0,null,0,0,0
977,0,null,0,0,0
978,1,primary_proton,1,1,1
979,6,secondary_proton,1,0,0
980,0,null,0,0,0
981,1,primary_proton,1,1,1
982,1,primary_proton,1,1,0
983,0,null,0,0,0
984,0,null,0,0,0
985,0,null,0,0,0
986,0,null,0,0,0
987,0,null,0,0,0
988,0,null,0,0,0
989,1,primary_proton,1,1,1
990,0,null,0,0,0
991,0,null,0,0,0
992,0,null,0,0,0
993,0,null,0,0,0
994,9,secondary_proton,1,0,0
995,9,secondary_proton,1,0,0
996,1,primary_proton,1,1,1
997,4,secondary_proton,1,1,1
998,0,null,0,0,0
999,1,primary_proton,1,1,1
1000,0,null,0,0,0
1001,0,null,0,0,0
1002,1,primary_proton,1,1,1
1003,0,null,0,0,0
1004,1,primary_proton,1,1,1
1005,0,null,0,0,0
1006,0,null,0,0,0
1007,1,primary_proton,1,1,1
1008,0,null,0,0,0
1009,0,null,0,0,0
1010,0,null,0,0,0
1011,0,null,0,0,0
1012,0,null,0,0,0
1013,0,null,0,0,0
1014,0,null,0,0,0
1015,10,secondary_proton,1,1,1
1016,0,null,0,0,0
1017,0,null,0,0,0
1018,0,null,0,0,0
1019,0,null,0,0,0
1020,0,null,0,0,0
1021,0,null,0,0,0
1022,6,secondary_proton,1,0,0
1023,0,null,0,0,0
1024,0,null,0,0,0
1025,0,null,0,0,0
1026,0,null,0,0,0
1027,0,null,0,0,0
1028,0,null,0,0,0
1029,0,null,0,0,0
1030,0,null,0,0,0
1031,0,null,0,0,0
1032,0,null,0,0,0
1033,0,null,0,0,0
1034,120,secondary_proton,1,1,0
1035,0,null,0,0,0
1036,0,null,0,0,0
1037,140,e-,0,1,0
1038,0,null,0,0,0
1039,0,null,0,0,0
1040,496,e-,1,0,0
1041,0,null,0,0,0
1042,5,secondary_proton,1,0,0
1043,0,null,0,0,0
1044,0,null,0,0,0
1045,0,null,0,0,0
1046,1,primary_proton,1,1,1
1047,0,null,0,0,0
1048,0,null,0,0,0
1049,0,null,0,0,0
1050,0,null,0,0,0
1051,1,primary_proton,1,1,0
1052,0,null,0,0,0
1053,0,null,0,0,0
1054,0,null,0,0,0
1055,1,primary_proton,1,1,1
1056,0,null,0,0,0
1057,0,null,0,0,0
1058,0,null,0,0,0
1059,0,null,0,0,0
1060,0,null,0,0,0
1061,0,null,0,0,0
1062,0,null,0,0,0
3,1,primary_proton,1,1,1
1064,0,null,0,0,0
1065,0,null,0,0,0
1066,0,null,0,0,0
1067,0,null,0,0,0
1068,0,null,0,0,0
1069,0,null,0,0,0
1070,0,null,0,0,0
1071,0,null,0,0,0
1072,0,null,0,0,0
1073,1,primary_proton,1,1,1
1074,1,primary_proton,1,1,1
