event,track,particle,d1,d2,d3
363,1,primary_proton,1,1,1
364,23,pi-,1,1,1
365,1,primary_proton,1,1,1
366,819,e-,1,1,0
367,0,null,0,0,0
368,1,primary_proton,1,1,1
369,7,pi+,1,1,1
370,1,primary_proton,1,1,1
371,9,pi+,1,1,1
372,0,null,0,0,0
373,9,pi+,1,1,1
374,9,secondary_proton,1,1,1
375,1,primary_proton,1,1,1
376,10,pi+,1,0,0
377,1,primary_proton,1,1,1
378,2405,pi-,1,0,0
379,29,pi-,1,0,0
380,19,pi+,1,1,1
381,0,null,0,0,0
382,1,primary_proton,1,1,1
383,0,null,0,0,0
384,1726,pi+,1,0,0
385,1,primary_proton,1,1,1
386,17,pi+,1,1,1
387,17,pi+,1,1,1
388,1,primary_proton,1,1,1
390,0,null,0,0,0
391,24,secondary_proton,1,1,1
392,0,null,0,0,0
393,13,pi-,1,1,1
394,0,null,0,0,0
395,6,secondary_proton,1,1,0
396,0,null,0,0,0
397,0,null,0,0,0
398,4300,e+,1,0,0
399,8,secondary_proton,1,1,1
400,1701,secondary_proton,1,1,1
401,6523,secondary_proton,1,0,0
402,29,secondary_proton,1,1,1
403,18,pi+,1,1,1
404,0,null,0,0,0
405,0,null,0,0,0
406,18,kaon+,1,1,1
407,1,primary_proton,1,1,1
408,5,secondary_proton,1,1,1
409,0,null,0,0,0
410,8,secondary_proton,1,1,1
411,0,null,0,0,0
412,0,null,0,0,0
413,8,secondary_proton,1,1,1
414,8,pi-,1,1,0
415,11,pi+,1,1,0
416,1,primary_proton,1,1,1
417,0,null,0,0,0
418,181,pi+,1,1,0
419,18,pi-,1,1,1
420,4,pi+,1,0,1
421,0,null,0,0,0
422,26,pi-,1,0,0
423,8,pi-,1,1,0
424,2701,pi-,1,0,0
425,0,null,0,0,0
426,1,primary_proton,1,1,1
427,1,primary_proton,1,1,1
428,11,pi+,1,1,1
429,0,null,0,0,0
430,218,secondary_proton,1,1,1
431,0,null,0,0,0
432,0,null,0,0,0
433,2,secondary_proton,1,1,1
434,1,primary_proton,1,1,1
435,1579,e-,1,0,0
436,6,pi+,1,1,1
437,1,primary_proton,1,1,1
438,178,pi-,1,1,1
439,12,pi-,1,0,0
440,0,null,0,0,0
441,0,null,0,0,0
442,0,null,0,0,0
443,0,null,0,0,0
444,17,secondary_proton,1,1,1
445,0,null,0,0,0
446,0,null,0,0,0
447,1,primary_proton,1,1,1
448,7,pi+,1,1,1
449,10,pi+,1,0,0
450,0,null,0,0,0
451,0,null,0,0,0
452,9,pi-,1,0,0
453,0,null,0,0,0
454,0,null,0,0,0
455,18,secondary_proton,1,1,1
456,0,null,0,0,0
457,0,null,0,0,0
458,274,pi+,1,0,0
459,15,pi-,1,1,1
460,1,primary_proton,1,1,1
461,1,primary_proton,1,1,1
462,7,pi-,1,1,1
463,13,secondary_proton,1,1,1
464,0,null,0,0,0
465,1,primary_proton,1,1,1
466,59,secondary_proton,1,1,1
467,1,primary_proton,1,1,1
468,1187,e-,1,1,0
469,1,primary_proton,1,1,1
470,1718,e-,1,0,0
471,16,pi+,1,0,0
472,511,secondary_proton,1,0,0
473,0,null,0,0,0
474,1989,secondary_proton,1,1,1
475,1,primary_proton,1,1,1
476,0,null,0,0,0
477,0,null,0,0,0
478,0,null,0,0,0
479,1,primary_proton,1,1,1
480,1,primary_proton,1,1,1
481,0,null,0,0,0
482,136,pi+,1,0,0
483,7864,e-,0,1,0
484,1,primary_proton,1,1,1
485,1330,e+,1,0,0
486,6,secondary_proton,1,1,1
487,6,secondary_proton,1,1,1
488,0,null,0,0,0
489,1,primary_proton,1,1,1
490,0,null,0,0,0
491,0,null,0,0,0
492,6631,e-,1,0,0
493,143,secondary_proton,1,1,1
494,0,null,0,0,0
495,0,null,0,0,0
496,1,primary_proton,1,1,1
497,12,pi-,1,1,1
498,526,e-,1,1,1
499,0,null,0,0,0
500,9,secondary_proton,1,1,1
501,1,primary_proton,1,1,1
502,1,primary_proton,1,1,1
503,158,secondary_proton,1,1,1
504,0,null,0,0,0
505,10,pi+,1,0,0
506,1,primary_proton,1,1,1
507,0,null,0,0,0
508,0,null,0,0,0
509,10,secondary_proton,1,1,1
510,0,null,0,0,0
511,1,primary_proton,1,1,1
512,1,primary_proton,1,1,1
513,0,null,0,0,0
514,0,null,0,0,0
515,12,pi-,1,1,1
516,0,null,0,0,0
517,2054,secondary_proton,1,1,1
518,0,null,0,0,0
519,1,primary_proton,1,1,1
520,12,pi+,1,0,0
521,487,pi-,1,1,1
522,1,primary_proton,1,1,1
523,11,secondary_proton,1,1,1
524,0,null,0,0,0
525,0,null,0,0,0
526,5,pi-,1,1,0
527,11,secondary_proton,1,1,1
528,0,null,0,0,0
529,0,null,0,0,0
530,234,pi-,1,1,1
531,16,kaon+,1,1,1
532,1659,e+,1,1,1
533,0,null,0,0,0
534,8,pi+,1,1,1
535,12,pi+,1,1,1
536,3895,secondary_proton,1,0,0
537,0,null,0,0,0
538,0,null,0,0,0
539,0,null,0,0,0
540,0,null,0,0,0
541,0,null,0,0,0
542,1,primary_proton,1,1,1
543,0,null,0,0,0
544,6,secondary_proton,1,1,1
545,0,null,0,0,0
546,2677,pi-,1,1,1
547,3515,pi-,1,1,0
548,4,secondary_proton,1,1,1
549,8,pi-,1,1,0
550,0,null,0,0,0
551,0,null,0,0,0
552,0,null,0,0,0
553,3,secondary_proton,1,1,1
554,0,null,0,0,0
555,0,null,0,0,0
556,2373,secondary_proton,1,0,0
557,499,pi+,1,1,1
558,9,pi-,1,0,0
559,1,primary_proton,1,1,1
560,0,null,0,0,0
561,0,null,0,0,0
562,1840,pi-,1,0,0
563,1,primary_proton,1,1,1
564,0,null,0,0,0
565,10,secondary_proton,1,1,1
566,996,e-,1,0,0
567,0,null,0,0,0
568,1,primary_proton,1,1,1
569,16,pi+,1,1,1
570,1,primary_proton,1,1,1
571,379,pi-,1,1,1
572,0,null,0,0,0
573,20,pi-,1,1,1
574,16,secondary_proton,1,1,1
575,1,primary_proton,1,1,1
576,2602,secondary_proton,1,0,0
577,0,null,0,0,0
578,1714,secondary_proton,1,1,0
579,2540,secondary_proton,1,1,1
580,7,pi-,1,1,0
581,0,null,0,0,0
583,15,pi+,1,0,0
584,1,primary_proton,1,1,1
585,20,pi-,1,1,0
586,8,secondary_proton,1,1,1
587,24,secondary_proton,1,1,1
588,16,secondary_proton,1,1,1
589,17,secondary_proton,1,0,0
590,13,pi+,1,1,1
591,0,null,0,0,0
592,0,null,0,0,0
593,10,pi-,1,0,0
594,0,null,0,0,0
595,1,primary_proton,1,1,1
596,0,null,0,0,0
597,12,pi+,1,1,1
598,1,primary_proton,1,1,1
599,0,null,0,0,0
600,0,null,0,0,0
601,4,secondary_proton,1,1,1
602,4667,e-,0,1,0
603,20,pi+,1,0,0
604,0,null,0,0,0
605,28,secondary_proton,1,1,1
606,1,primary_proton,1,1,1
607,3715,pi+,1,1,1
608,6835,e+,1,1,1
609,0,null,0,0,0
610,1,primary_proton,1,1,1
611,0,null,0,0,0
612,0,null,0,0,0
613,7,pi-,1,1,1
614,0,null,0,0,0
615,5,pi+,1,0,0
616,14,pi-,1,0,0
617,8,pi+,1,1,0
618,0,null,0,0,0
619,0,null,0,0,0
620,7,pi+,1,1,1
621,0,null,0,0,0
622,0,null,0,0,0
623,3,secondary_proton,1,1,1
624,0,null,0,0,0
625,0,null,0,0,0
626,1,primary_proton,1,1,1
627,0,null,0,0,0
628,1,primary_proton,1,1,1
629,1,primary_proton,1,1,1
630,1,primary_proton,1,1,1
631,0,null,0,0,0
632,2278,e-,1,1,0
633,0,null,0,0,0
634,1,primary_proton,1,1,1
635,1,primary_proton,1,1,1
636,0,null,0,0,0
637,21,pi-,1,1,1
638,0,null,0,0,0
639,0,null,0,0,0
640,7,pi-,1,1,0
641,20,secondary_proton,1,1,1
642,0,null,0,0,0
643,0,null,0,0,0
644,10,secondary_proton,1,1,1
645,1,primary_proton,1,1,1
646,799,e-,1,0,0
647,12,secondary_proton,1,1,1
648,6081,secondary_proton,1,1,1
649,3591,secondary_proton,1,0,0
650,0,null,0,0,0
651,1,primary_proton,1,1,1
652,935,e-,1,1,1
653,24,pi+,1,1,1
654,71,secondary_proton,1,1,0
655,0,null,0,0,0
656,1,primary_proton,1,1,1
657,12,pi-,1,0,0
658,0,null,0,0,0
659,1,primary_proton,1,1,1
660,0,null,0,0,0
661,0,null,0,0,0
662,1727,e-,1,0,0
663,144,secondary_proton,1,1,1
664,1141,e-,0,0,1
665,11,pi+,1,1,1
666,0,null,0,0,0
667,18,pi-,1,1,1
668,699,secondary_proton,1,1,1
669,1,primary_proton,1,1,1
670,1,primary_proton,1,1,1
671,0,null,0,0,0
672,2,secondary_proton,1,1,1
673,1,primary_proton,1,1,1
674,23,pi+,1,1,1
675,14,pi-,1,0,0
676,267,pi+,1,1,0
677,2416,secondary_proton,1,1,1
678,765,e-,1,1,0
679,10,pi-,1,1,1
680,4,pi-,1,1,1
681,25,pi-,1,0,0
682,0,null,0,0,0
683,0,null,0,0,0
684,0,null,0,0,0
685,11,pi+,1,1,1
686,15,pi-,1,1,1
687,9,secondary_proton,1,1,1
688,11,secondary_proton,1,1,1
689,104,pi-,1,1,1
690,0,null,0,0,0
691,0,null,0,0,0
692,1035,e+,1,1,1
693,18,secondary_proton,1,1,1
694,1,primary_proton,1,1,1
695,10,secondary_proton,1,1,1
696,5617,secondary_proton,1,0,0
697,0,null,0,0,0
698,0,null,0,0,0
699,0,null,0,0,0
700,2574,e-,0,0,1
701,12,secondary_proton,1,1,1
702,0,null,0,0,0
703,1,primary_proton,1,1,1
704,1,primary_proton,1,1,1
705,7944,pi+,1,0,0
706,8300,secondary_proton,1,0,0
707,17,pi-,1,0,0
708,3,secondary_proton,1,0,0
709,1,primary_proton,1,1,1
710,12,kaon-,1,1,1
711,0,null,0,0,0
712,45,pi-,1,1,1
713,0,null,0,0,0
714,0,null,0,0,0
715,0,null,0,0,0
716,1,primary_proton,1,1,1
717,3,secondary_proton,1,1,1
718,0,null,0,0,0
719,0,null,0,0,0
720,0,null,0,0,0
721,10,pi-,1,1,0
722,16,secondary_proton,1,1,1
723,4,secondary_proton,1,1,1
724,0,null,0,0,0
725,5,sigma-,1,1,1
726,175,secondary_proton,1,1,1
727,1,primary_proton,1,1,1
728,35,pi+,1,1,1
729,12,secondary_proton,1,1,1
730,15,pi-,1,0,0
731,32,pi-,1,1,1
732,1,primary_proton,1,1,1
733,0,null,0,0,0
734,0,null,0,0,0
735,6,secondary_proton,1,0,0
736,5,pi-,1,1,1
737,7,secondary_proton,1,1,1
738,11,secondary_proton,1,1,1
739,50,pi+,1,0,0
740,1,primary_proton,1,1,1
741,16,pi-,1,0,0
742,10,pi+,1,0,0
743,9,secondary_proton,1,1,1
744,391,pi-,1,0,0
745,0,null,0,0,0
746,2020,pi-,1,0,0
747,7,secondary_proton,1,1,1
748,1,primary_proton,1,1,1
749,0,null,0,0,0
750,0,null,0,0,0
751,0,null,0,0,0
752,7,pi-,1,1,0
753,3647,e-,1,0,0
754,1,primary_proton,1,1,1
755,0,null,0,0,0
756,0,null,0,0,0
757,0,null,0,0,0
758,1,primary_proton,1,1,1
759,4,secondary_proton,1,1,1
760,9,pi-,1,1,1
761,12,pi+,1,1,1
762,12,secondary_proton,1,1,1
763,5490,e+,1,1,0
764,1992,pi-,1,1,1
765,11,pi+,1,0,1
766,13,secondary_proton,1,1,0
767,1,primary_proton,1,1,1
768,16,kaon+,1,1,0
769,8,pi-,1,1,0
770,0,null,0,0,0
771,0,null,0,0,0
772,0,null,0,0,0
773,0,null,0,0,0
774,11,pi+,1,1,1
776,0,null,0,0,0
777,3820,secondary_proton,1,0,0
778,0,null,0,0,0
779,1,primary_proton,1,1,1
780,1,primary_proton,1,1,1
781,0,null,0,0,0
782,2994,e+,1,0,0
783,0,null,0,0,0
784,0,null,0,0,0
785,6,secondary_proton,1,1,1
786,1,primary_proton,1,1,1
787,1,primary_proton,1,1,1
788,3305,mu-,1,1,1
789,0,null,0,0,0
790,1,primary_proton,1,1,1
791,8,pi-,1,0,0
792,1,primary_proton,1,1,1
793,2,secondary_proton,1,1,1
794,0,null,0,0,0
795,0,null,0,0,0
796,13,pi-,1,0,0
797,0,null,0,0,0
798,1,primary_proton,1,1,1
799,25,pi+,1,1,0
800,1,primary_proton,1,1,1
801,70,secondary_proton,1,1,1
802,20,pi+,1,0,1
803,72,pi-,1,1,1
804,4,secondary_proton,1,1,1
805,0,null,0,0,0
806,1,primary_proton,1,1,1
807,0,null,0,0,0
808,11,pi+,1,1,0
809,1,primary_proton,1,1,1
810,12,pi+,1,1,1
811,373,kaon+,1,0,0
812,0,null,0,0,0
813,1,primary_proton,1,1,1
814,0,null,0,0,0
815,1192,e-,1,0,1
816,0,null,0,0,0
817,0,null,0,0,0
818,0,null,0,0,0
819,2,secondary_proton,1,1,1
820,24,pi+,1,0,0
821,6,secondary_proton,1,1,1
822,11,secondary_proton,1,1,1
823,77,pi-,1,0,0
824,0,null,0,0,0
825,0,null,0,0,0
826,0,null,0,0,0
827,14,secondary_proton,1,0,1
828,7,secondary_proton,1,1,1
829,241,e-,1,1,1
830,1,primary_proton,1,1,1
831,0,null,0,0,0
832,10,pi-,1,1,0
833,1,primary_proton,1,1,1
834,10,secondary_proton,1,1,1
835,3715,e-,0,1,0
836,3879,pi-,1,0,0
837,0,null,0,0,0
838,797,e-,0,1,0
839,1,primary_proton,1,1,1
840,12,pi+,1,0,0
841,11,pi-,1,1,1
842,18,pi-,1,0,0
843,0,null,0,0,0
844,1,primary_proton,1,1,1
845,0,null,0,0,0
846,19,pi+,1,1,1
847,0,null,0,0,0
848,15,pi-,1,0,0
849,0,null,0,0,0
850,0,null,0,0,0
851,2864,e-,1,1,1
852,12,pi-,1,1,1
853,130,pi-,1,0,0
854,12,pi-,1,0,0
855,0,null,0,0,0
856,0,null,0,0,0
857,4187,e-,1,0,0
858,12,pi+,1,1,1
859,0,null,0,0,0
860,3,secondary_proton,1,1,1
861,0,null,0,0,0
862,1,primary_proton,1,1,1
863,0,null,0,0,0
864,0,null,0,0,0
865,372,secondary_proton,1,0,0
866,0,null,0,0,0
867,6,pi-,1,1,0
868,1,primary_proton,1,1,1
869,7,secondary_proton,1,1,1
870,14,secondary_proton,1,1,1
871,1,primary_proton,1,1,1
872,0,null,0,0,0
873,0,null,0,0,0
874,8,secondary_proton,1,1,1
875,0,null,0,0,0
876,27,pi-,1,1,1
877,1,primary_proton,1,1,1
878,12,secondary_proton,1,1,1
879,1232,secondary_proton,1,1,1
880,0,null,0,0,0
881,0,null,0,0,0
882,1,primary_proton,1,1,1
883,6223,pi-,1,1,0
884,0,null,0,0,0
885,1,primary_proton,1,1,1
886,13,pi+,1,1,1
887,9,pi-,1,1,1
888,16,pi+,1,1,1
889,3425,e-,1,1,0
890,15,pi-,1,1,1
891,10,secondary_proton,1,1,0
892,0,null,0,0,0
893,13,pi-,1,1,1
894,0,null,0,0,0
895,10,secondary_proton,1,1,0
896,1257,secondary_proton,1,1,1
897,333,pi+,1,0,0
898,17,secondary_proton,1,1,1
899,15,pi+,1,1,1
900,2986,secondary_proton,1,1,0
901,1,primary_proton,1,1,1
902,15,pi+,1,1,0
903,1,primary_proton,1,1,1
904,3838,e-,1,0,1
905,7789,e-,1,0,0
906,0,null,0,0,0
907,1,primary_proton,1,1,1
908,8,secondary_proton,1,1,1
909,6261,pi-,1,0,0
910,12,pi+,1,1,1
911,17,pi+,1,1,1
912,1,primary_proton,1,1,1
913,0,null,0,0,0
914,3,secondary_proton,1,1,1
915,0,null,0,0,0
916,0,null,0,0,0
917,0,null,0,0,0
918,1,primary_proton,1,1,1
919,7,pi-,1,1,1
920,1,primary_proton,1,1,1
921,0,null,0,0,0
922,18,pi+,1,1,0
923,0,null,0,0,0
924,2051,pi+,1,0,0
925,0,null,0,0,0
926,0,null,0,0,0
927,0,null,0,0,0
928,0,null,0,0,0
929,12,secondary_proton,1,1,1
930,0,null,0,0,0
931,13,pi+,1,0,0
932,13,pi-,1,1,1
933,16,secondary_proton,1,1,1
934,0,null,0,0,0
935,0,null,0,0,0
936,6,pi+,1,1,1
937,1,primary_proton,1,1,1
938,0,null,0,0,0
939,1,primary_proton,1,1,1
940,2153,e-,1,0,0
941,1,primary_proton,1,1,1
942,16,pi+,1,1,1
943,0,null,0,0,0
944,2131,pi-,1,1,0
945,0,null,0,0,0
946,6012,pi+,1,1,0
947,0,null,0,0,0
948,0,null,0,0,0
949,0,null,0,0,0
950,0,null,0,0,0
951,223,pi+,1,1,1
952,9,secondary_proton,1,1,1
953,0,null,0,0,0
954,9,secondary_proton,1,1,1
955,3,pi+,1,0,0
956,0,null,0,0,0
957,19,pi+,1,1,1
958,3309,e-,1,0,0
959,0,null,0,0,0
960,0,null,0,0,0
961,11,pi+,1,0,0
962,20,pi+,1,1,1
963,1,primary_proton,1,1,1
964,63,pi-,1,0,0
965,3641,secondary_proton,1,1,1
966,4,secondary_proton,1,1,0
967,6,pi+,1,1,0
968,0,null,0,0,0
969,0,null,0,0,0
970,1,primary_proton,1,1,1
971,1,primary_proton,1,1,1
973,16,pi+,1,1,1
974,8,secondary_proton,1,1,1
975,0,null,0,0,0
976,0,null,0,0,0
977,7,secondary_proton,1,1,1
978,2292,secondary_proton,1,0,0
979,6,pi+,1,0,0
980,16,pi-,1,1,1
981,53,pi+,1,1,1
982,14,secondary_proton,1,1,1
