event,track,particle,d1,d2,d3
94,0,null,0,0,0
95,1,primary_proton,1,1,1
96,0,null,0,0,0
97,1,primary_proton,1,1,1
98,0,null,0,0,0
99,0,null,0,0,0
100,0,null,0,0,0
101,0,null,0,0,0
102,1,primary_proton,1,1,1
103,0,null,0,0,0
104,0,null,0,0,0
105,0,null,0,0,0
106,0,null,0,0,0
107,0,null,0,0,0
108,1,primary_proton,1,1,1
109,0,null,0,0,0
110,0,null,0,0,0
111,0,null,0,0,0
112,0,null,0,0,0
113,4,secondary_proton,1,1,1
114,0,null,0,0,0
115,1,primary_proton,1,1,1
116,0,null,0,0,0
117,0,null,0,0,0
118,0,null,0,0,0
119,8,pi-,1,0,0
120,0,null,0,0,0
121,0,null,0,0,0
122,0,null,0,0,0
123,1,primary_proton,1,1,1
124,1,primary_proton,1,1,1
125,0,null,0,0,0
126,0,null,0,0,0
127,0,null,0,0,0
128,1,primary_proton,1,1,1
129,0,null,0,0,0
130,0,null,0,0,0
131,1,primary_proton,1,1,1
132,0,null,0,0,0
133,0,null,0,0,0
134,326,secondary_proton,1,0,0
135,0,null,0,0,0
136,0,null,0,0,0
137,2,secondary_proton,1,1,1
138,8,secondary_proton,1,1,0
139,3,secondary_proton,1,1,1
140,8,secondary_proton,1,1,1
141,6,secondary_proton,1,0,0
142,0,null,0,0,0
143,0,null,0,0,0
144,1,primary_proton,1,1,1
145,0,null,0,0,0
146,1,primary_proton,1,1,1
147,3,secondary_proton,1,1,0
148,0,null,0,0,0
149,0,null,0,0,0
150,0,null,0,0,0
151,0,null,0,0,0
152,0,null,0,0,0
153,505,e-,1,0,0
154,9,secondary_proton,1,0,0
155,8,secondary_proton,1,1,1
156,16,pi+,1,0,0
157,0,null,0,0,0
158,0,null,0,0,0
159,1817,e-,1,0,0
160,729,e-,1,0,0
161,62,secondary_proton,1,1,1
162,0,null,0,0,0
163,1,primary_proton,1,1,1
164,0,null,0,0,0
165,2327,e-,0,1,0
166,0,null,0,0,0
167,0,null,0,0,0
168,0,null,0,0,0
169,0,null,0,0,0
170,0,null,0,0,0
171,0,null,0,0,0
172,0,null,0,0,0
173,0,null,0,0,0
174,1,primary_proton,1,1,1
175,0,null,0,0,0
176,0,null,0,0,0
177,0,null,0,0,0
178,219,secondary_proton,1,1,0
179,10,secondary_proton,1,1,1
180,0,null,0,0,0
181,1,primary_proton,1,1,1
182,1,primary_proton,1,1,1
183,0,null,0,0,0
184,0,null,0,0,0
185,14,secondary_proton,1,1,1
186,1,primary_proton,1,1,1
187,6,secondary_proton,1,1,0
188,0,null,0,0,0
189,0,null,0,0,0
190,0,null,0,0,0
191,646,e+,1,0,0
192,5,secondary_proton,1,0,0
193,11,pi+,1,1,0
194,1,primary_proton,1,1,0
195,1,primary_proton,1,1,1
196,6,secondary_proton,1,0,0
197,0,null,0,0,0
198,0,null,0,0,0
199,0,null,0,0,0
200,0,null,0,0,0
201,0,null,0,0,0
202,1,primary_proton,1,1,1
203,0,null,0,0,0
204,0,null,0,0,0
205,14,secondary_proton,1,0,0
206,1,primary_proton,1,1,1
208,0,null,0,0,0
209,1,primary_proton,1,1,1
210,0,null,0,0,0
211,0,null,0,0,0
212,5,secondary_proton,1,1,1
213,0,null,0,0,0
214,0,null,0,0,0
215,3,secondary_proton,1,1,0
216,0,null,0,0,0
217,0,null,0,0,0
218,34,secondary_proton,1,1,1
219,0,null,0,0,0
220,0,null,0,0,0
221,0,null,0,0,0
222,1,primary_proton,1,1,1
223,0,null,0,0,0
224,0,null,0,0,0
225,0,null,0,0,0
226,8,secondary_proton,1,1,0
227,0,null,0,0,0
228,0,null,0,0,0
229,6,secondary_proton,1,0,0
230,1,primary_proton,1,1,1
231,0,null,0,0,0
232,0,null,0,0,0
233,0,null,0,0,0
234,1,primary_proton,1,1,1
235,0,null,0,0,0
236,32,secondary_proton,1,1,0
237,0,null,0,0,0
238,0,null,0,0,0
239,31,secondary_proton,1,1,1
240,0,null,0,0,0
241,0,null,0,0,0
242,0,null,0,0,0
243,0,null,0,0,0
244,0,null,0,0,0
245,1,primary_proton,1,1,1
246,8,pi+,1,0,0
247,9,secondary_proton,1,1,1
248,0,null,0,0,0
249,0,null,0,0,0
250,0,null,0,0,0
251,0,null,0,0,0
252,957,e-,1,0,0
253,10,secondary_proton,1,1,1
254,0,null,0,0,0
255,1,primary_proton,1,1,0
256,0,null,0,0,0
257,12,secondary_proton,1,0,0
258,0,null,0,0,0
259,0,null,0,0,0
260,0,null,0,0,0
261,9,pi+,1,1,1
262,0,null,0,0,0
263,0,null,0,0,0
264,0,null,0,0,0
265,0,null,0,0,0
266,0,null,0,0,0
267,0,null,0,0,0
268,1,primary_proton,1,1,1
269,0,null,0,0,0
270,5,secondary_proton,1,1,0
271,1,primary_proton,1,1,1
272,0,null,0,0,0
273,0,null,0,0,0
274,76,secondary_proton,1,0,0
275,0,null,0,0,0
276,1,primary_proton,1,1,1
277,238,e-,1,0,0
278,1,primary_proton,1,1,1
279,0,null,0,0,0
280,0,null,0,0,0
281,19,pi+,1,1,0
282,8,secondary_proton,1,1,1
283,13,pi-,1,0,0
284,25,pi-,1,0,1
285,1,primary_proton,1,1,1
286,8,pi-,1,1,1
287,0,null,0,0,0
288,63,deuteron,1,1,1
289,0,null,0,0,0
290,0,null,0,0,0
291,5,secondary_proton,1,1,1
292,1,primary_proton,1,1,1
293,0,null,0,0,0
294,0,null,0,0,0
295,19,secondary_proton,1,1,1
296,0,null,0,0,0
297,0,null,0,0,0
298,0,null,0,0,0
299,0,null,0,0,0
300,0,null,0,0,0
301,1,primary_proton,1,1,1
302,0,null,0,0,0
303,0,null,0,0,0
304,10,secondary_proton,1,1,1
305,0,null,0,0,0
306,1,primary_proton,1,1,1
307,11,secondary_proton,1,1,1
308,0,null,0,0,0
309,0,null,0,0,0
310,0,null,0,0,0
311,1,primary_proton,1,1,1
312,1,primary_proton,1,1,1
313,1,primary_proton,1,1,1
314,442,e-,1,0,0
315,0,null,0,0,0
316,0,null,0,0,0
317,1,primary_proton,1,1,1
318,0,null,0,0,0
319,0,null,0,0,0
320,0,null,0,0,0
321,438,e-,1,0,0
322,0,null,0,0,0
323,1,primary_proton,1,1,1
324,0,null,0,0,0
325,333,secondary_proton,1,1,0
326,11,pi-,1,1,1
327,0,null,0,0,0
328,12,pi+,1,0,0
329,9,pi+,1,1,0
330,1,primary_proton,1,1,1
331,0,null,0,0,0
332,0,null,0,0,0
333,0,null,0,0,0
334,93,secondary_proton,1,0,0
335,0,null,0,0,0
336,1,primary_proton,1,1,1
337,0,null,0,0,0
338,0,null,0,0,0
339,1,primary_proton,1,1,1
340,0,null,0,0,0
341,0,null,0,0,0
342,0,null,0,0,0
343,0,null,0,0,0
344,0,null,0,0,0
345,1,primary_proton,1,1,1
346,0,null,0,0,0
347,0,null,0,0,0
348,0,null,0,0,0
349,1,primary_proton,1,1,1
350,0,null,0,0,0
351,448,secondary_proton,1,0,0
352,11,pi-,1,0,0
353,0,null,0,0,0
354,1,primary_proton,1,1,1
355,0,null,0,0,0
356,11,pi-,1,0,0
357,4,secondary_proton,1,1,1
358,17,pi+,1,0,0
359,0,null,0,0,0
360,0,null,0,0,0
361,0,null,0,0,0
362,0,null,0,0,0
363,0,null,0,0,0
364,0,null,0,0,0
365,0,null,0,0,0
366,11,secondary_proton,1,0,0
367,1,primary_proton,1,1,1
368,0,null,0,0,0
369,0,null,0,0,0
370,10,secondary_proton,1,0,0
371,0,null,0,0,0
372,0,null,0,0,0
373,1,primary_proton,1,1,1
374,0,null,0,0,0
375,7,secondary_proton,1,1,1
376,0,null,0,0,0
377,6,secondary_proton,1,1,0
378,1,primary_proton,1,1,1
379,0,null,0,0,0
380,0,null,0,0,0
381,0,null,0,0,0
382,1438,e-,1,0,0
383,0,null,0,0,0
384,0,null,0,0,0
385,0,null,0,0,0
386,0,null,0,0,0
387,2,secondary_proton,1,1,1
388,1,primary_proton,1,1,1
389,0,null,0,0,0
390,1,primary_proton,1,1,0
391,0,null,0,0,0
392,1,primary_proton,1,1,1
393,0,null,0,0,0
394,0,null,0,0,0
395,0,null,0,0,0
396,0,null,0,0,0
397,0,null,0,0,0
398,0,null,0,0,0
399,0,null,0,0,0
400,64,e-,1,0,0
401,0,null,0,0,0
402,0,null,0,0,0
403,1,primary_proton,1,1,1
404,7,pi+,1,1,1
405,1,primary_proton,1,1,1
406,0,null,0,0,0
407,0,null,0,0,0
408,0,null,0,0,0
409,0,null,0,0,0
410,233,secondary_proton,1,0,0
411,0,null,0,0,0
412,0,null,0,0,0
413,7,secondary_proton,1,0,0
414,0,null,0,0,0
415,0,null,0,0,0
416,0,null,0,0,0
417,5,secondary_proton,1,1,1
418,8,secondary_proton,1,1,0
419,0,null,0,0,0
420,0,null,0,0,0
421,0,null,0,0,0
422,0,null,0,0,0
423,0,null,0,0,0
424,0,null,0,0,0
425,0,null,0,0,0
426,12,secondary_proton,1,0,0
427,0,null,0,0,0
428,0,null,0,0,0
429,509,secondary_proton,1,0,0
430,1,primary_proton,1,1,1
431,5,secondary_proton,1,0,0
432,0,null,0,0,0
433,9,pi+,1,1,0
434,0,null,0,0,0
435,0,null,0,0,0
436,5,secondary_proton,1,1,1
437,1,primary_proton,1,1,1
438,0,null,0,0,0
439,0,null,0,0,0
440,0,null,0,0,0
441,1,primary_proton,1,1,1
442,1,primary_proton,1,1,1
443,0,null,0,0,0
444,0,null,0,0,0
445,0,null,0,0,0
446,5,secondary_proton,1,1,0
447,1,primary_proton,1,1,1
448,0,null,0,0,0
449,0,null,0,0,0
450,0,null,0,0,0
451,0,null,0,0,0
452,0,null,0,0,0
453,0,null,0,0,0
454,0,null,0,0,0
455,1,primary_proton,1,1,1
456,0,null,0,0,0
457,0,null,0,0,0
458,1,primary_proton,1,1,1
459,0,null,0,0,0
460,0,null,0,0,0
461,0,null,0,0,0
462,0,null,0,0,0
463,0,null,0,0,0
464,0,null,0,0,0
465,1,primary_proton,1,1,1
466,119,pi+,0,0,1
467,0,null,0,0,0
468,0,null,0,0,0
469,1,primary_proton,1,1,1
470,199,secondary_proton,1,0,0
471,0,null,0,0,0
472,10,secondary_proton,1,1,0
473,0,null,0,0,0
474,0,null,0,0,0
475,1,primary_proton,1,1,1
476,0,null,0,0,0
477,1,primary_proton,1,1,1
478,1,primary_proton,1,1,1
479,0,null,0,0,0
480,770,secondary_proton,1,1,0
481,17,pi+,1,1,1
482,0,null,0,0,0
483,0,null,0,0,0
484,1,primary_proton,1,1,1
485,0,null,0,0,0
486,0,null,0,0,0
487,0,null,0,0,0
488,0,null,0,0,0
489,0,null,0,0,0
490,0,null,0,0,0
491,0,null,0,0,0
492,0,null,0,0,0
493,0,null,0,0,0
494,8,secondary_proton,1,1,0
495,0,null,0,0,0
496,0,null,0,0,0
497,1,primary_proton,1,1,1
498,0,null,0,0,0
499,0,null,0,0,0
500,0,null,0,0,0
501,0,null,0,0,0
502,0,null,0,0,0
503,1,primary_proton,1,1,1
504,0,null,0,0,0
505,1,primary_proton,1,1,1
506,1205,secondary_proton,1,0,0
507,0,null,0,0,0
508,0,null,0,0,0
509,0,null,0,0,0
510,4,secondary_proton,1,0,0
511,0,null,0,0,0
512,4,secondary_proton,1,0,0
513,0,null,0,0,0
514,0,null,0,0,0
515,0,null,0,0,0
516,11,secondary_proton,1,1,1
517,0,null,0,0,0
518,1,primary_proton,1,1,1
519,0,null,0,0,0
520,0,null,0,0,0
521,929,e-,1,0,0
522,0,null,0,0,0
523,0,null,0,0,0
524,0,null,0,0,0
525,0,null,0,0,0
526,0,null,0,0,0
527,0,null,0,0,0
528,0,null,0,0,0
529,0,null,0,0,0
530,0,null,0,0,0
531,0,null,0,0,0
532,1,primary_proton,1,1,1
533,0,null,0,0,0
534,16,secondary_proton,1,1,1
535,0,null,0,0,0
536,0,null,0,0,0
537,11,pi-,1,1,1
538,0,null,0,0,0
539,0,null,0,0,0
540,0,null,0,0,0
541,0,null,0,0,0
542,0,null,0,0,0
543,0,null,0,0,0
544,1,primary_proton,1,1,1
545,13,secondary_proton,1,1,1
546,0,null,0,0,0
547,190,pi+,1,0,0
548,0,null,0,0,0
549,1,primary_proton,1,1,1
550,0,null,0,0,0
551,1,primary_proton,1,1,1
552,0,null,0,0,0
553,0,null,0,0,0
554,586,secondary_proton,1,0,0
555,1,primary_proton,1,1,1
556,0,null,0,0,0
557,11,secondary_proton,1,1,0
558,0,null,0,0,0
559,0,null,0,0,0
560,0,null,0,0,0
561,1,primary_proton,1,1,1
562,1,primary_proton,1,1,1
563,4,secondary_proton,1,1,1
564,0,null,0,0,0
565,0,null,0,0,0
566,1,primary_proton,1,1,1
567,0,null,0,0,0
568,190,secondary_proton,1,1,1
569,13,secondary_proton,1,1,1
570,1,primary_proton,1,1,1
571,8,secondary_proton,1,1,0
572,8,secondary_proton,1,0,0
573,0,null,0,0,0
574,0,null,0,0,0
575,10,secondary_proton,1,0,0
576,178,pi-,1,0,0
577,6,secondary_proton,1,1,0
578,1,primary_proton,1,1,1
579,0,null,0,0,0
580,0,null,0,0,0
581,0,null,0,0,0
582,0,null,0,0,0
583,0,null,0,0,0
584,0,null,0,0,0
585,0,null,0,0,0
586,13,secondary_proton,1,1,1
587,0,null,0,0,0
588,1,primary_proton,1,1,1
589,1,primary_proton,1,1,1
590,0,null,0,0,0
591,0,null,0,0,0
592,1,primary_proton,1,1,1
593,0,null,0,0,0
594,8,secondary_proton,1,1,1
595,0,null,0,0,0
596,0,null,0,0,0
597,0,null,0,0,0
598,0,null,0,0,0
599,0,null,0,0,0
600,688,e-,1,1,1
601,0,null,0,0,0
602,7,secondary_proton,1,1,1
603,0,null,0,0,0
604,1,primary_proton,1,1,1
605,0,null,0,0,0
606,1130,secondary_proton,1,0,0
607,0,null,0,0,0
609,0,null,0,0,0
610,1,primary_proton,1,1,1
611,0,null,0,0,0
612,0,null,0,0,0
613,0,null,0,0,0
614,0,null,0,0,0
615,0,null,0,0,0
616,0,null,0,0,0
617,1,primary_proton,1,1,1
618,0,null,0,0,0
619,12,pi+,1,0,0
620,0,null,0,0,0
621,9,secondary_proton,1,1,0
622,1,primary_proton,1,1,1
623,0,null,0,0,0
624,0,null,0,0,0
625,0,null,0,0,0
626,0,null,0,0,0
627,1,primary_proton,1,1,0
628,1,primary_proton,1,1,1
629,0,null,0,0,0
630,0,null,0,0,0
631,0,null,0,0,0
632,4,secondary_proton,1,0,0
633,491,secondary_proton,1,0,0
634,1,primary_proton,1,1,1
635,0,null,0,0,0
636,9,secondary_proton,1,1,1
637,0,null,0,0,0
638,0,null,0,0,0
639,1,primary_proton,1,1,1
640,0,null,0,0,0
641,0,null,0,0,0
642,0,null,0,0,0
643,0,null,0,0,0
644,0,null,0,0,0
645,0,null,0,0,0
646,1,primary_proton,1,1,1
647,0,null,0,0,0
648,0,null,0,0,0
649,0,null,0,0,0
650,0,null,0,0,0
651,0,null,0,0,0
652,0,null,0,0,0
653,1,primary_proton,1,1,1
654,0,null,0,0,0
655,0,null,0,0,0
656,1,primary_proton,1,1,1
657,1,primary_proton,1,1,1
658,0,null,0,0,0
659,1,primary_proton,1,1,1
660,1,primary_proton,1,1,1
661,3,pi-,1,1,0
662,1,primary_proton,1,1,1
663,0,null,0,0,0
664,1,primary_proton,1,1,1
665,0,null,0,0,0
666,0,null,0,0,0
667,0,null,0,0,0
668,0,null,0,0,0
669,0,null,0,0,0
670,0,null,0,0,0
671,1,primary_proton,1,1,1
672,0,null,0,0,0
673,1,primary_proton,1,1,1
674,0,null,0,0,0
675,0,null,0,0,0
676,719,e-,1,1,0
677,0,null,0,0,0
678,0,null,0,0,0
679,1,primary_proton,1,1,1
680,0,null,0,0,0
681,0,null,0,0,0
682,0,null,0,0,0
683,0,null,0,0,0
684,1,primary_proton,1,1,0
685,6,secondary_proton,1,1,1
686,79,pi-,1,1,1
687,0,null,0,0,0
688,1,primary_proton,1,1,1
689,1,primary_proton,1,1,1
690,0,null,0,0,0
691,1,primary_proton,1,1,1
692,5,secondary_proton,1,1,0
693,4,secondary_proton,1,1,0
694,1,primary_proton,1,1,1
695,1,primary_proton,1,1,1
696,1,primary_proton,1,1,1
697,0,null,0,0,0
698,0,null,0,0,0
699,0,null,0,0,0
700,476,secondary_proton,1,1,0
701,0,null,0,0,0
702,0,null,0,0,0
703,677,e-,0,1,0
704,1,primary_proton,1,1,1
705,0,null,0,0,0
706,5,secondary_proton,1,1,1
707,0,null,0,0,0
708,8,secondary_proton,1,0,0
709,0,null,0,0,0
710,0,null,0,0,0
711,1,primary_proton,1,1,1
712,0,null,0,0,0
713,1,primary_proton,1,1,1
714,1,primary_proton,1,1,1
715,0,null,0,0,0
716,0,null,0,0,0
717,1,primary_proton,1,1,1
718,0,null,0,0,0
719,0,null,0,0,0
720,52,e-,0,1,0
721,0,null,0,0,0
722,9,secondary_proton,1,1,0
723,0,null,0,0,0
724,10,pi-,1,0,0
725,0,null,0,0,0
726,3,secondary_proton,1,0,0
727,1,primary_proton,1,1,1
728,0,null,0,0,0
729,0,null,0,0,0
730,0,null,0,0,0
731,0,null,0,0,0
732,0,null,0,0,0
733,0,null,0,0,0
734,0,null,0,0,0
735,1,primary_proton,1,1,1
736,487,e+,1,0,0
737,8,secondary_proton,1,1,0
738,0,null,0,0,0
739,13,pi-,1,1,1
740,0,null,0,0,0
741,0,null,0,0,0
742,0,null,0,0,0
743,0,null,0,0,0
744,0,null,0,0,0
745,0,null,0,0,0
746,0,null,0,0,0
747,0,null,0,0,0
748,1,primary_proton,1,1,1
749,7,secondary_proton,1,1,1
750,0,null,0,0,0
751,0,null,0,0,0
752,1,primary_proton,1,1,1
753,10,secondary_proton,1,1,1
754,1,primary_proton,1,1,1
755,0,null,0,0,0
756,0,null,0,0,0
757,7,secondary_proton,1,1,1
758,0,null,0,0,0
759,1,primary_proton,1,1,1
760,13,secondary_proton,1,0,0
761,1,primary_proton,1,1,1
762,0,null,0,0,0
763,0,null,0,0,0
764,1560,secondary_proton,1,0,0
765,0,null,0,0,0
766,0,null,0,0,0
767,0,null,0,0,0
768,0,null,0,0,0
769,0,null,0,0,0
770,11,secondary_proton,1,0,0
771,0,null,0,0,0
772,0,null,0,0,0
773,1,primary_proton,1,1,1
774,0,null,0,0,0
775,1,primary_proton,1,1,1
776,0,null,0,0,0
777,1,primary_proton,1,1,1
778,0,null,0,0,0
779,0,null,0,0,0
780,0,null,0,0,0
781,16,pi+,1,0,0
782,1563,e-,1,1,1
783,1,primary_proton,1,1,1
784,4,secondary_proton,1,1,0
785,1,primary_proton,1,1,1
786,0,null,0,0,0
787,0,null,0,0,0
788,36,pi-,1,1,1
789,11,pi+,1,1,1
790,1,primary_proton,1,1,1
791,5,secondary_proton,1,1,1
792,1,primary_proton,1,1,1
793,0,null,0,0,0
794,8,secondary_proton,1,0,0
795,0,null,0,0,0
796,0,null,0,0,0
797,144,secondary_proton,1,1,1
798,0,null,0,0,0
799,0,null,0,0,0
800,0,null,0,0,0
801,0,null,0,0,0
802,0,null,0,0,0
803,0,null,0,0,0
804,0,null,0,0,0
805,215,e-,0,1,0
807,0,null,0,0,0
808,0,null,0,0,0
809,0,null,0,0,0
810,11,secondary_proton,1,1,0
811,0,null,0,0,0
812,1,primary_proton,1,1,0
813,0,null,0,0,0
814,0,null,0,0,0
815,0,null,0,0,0
816,1,primary_proton,1,1,1
817,0,null,0,0,0
818,0,null,0,0,0
819,5,secondary_proton,1,0,0
820,1,primary_proton,1,1,1
821,0,null,0,0,0
822,0,null,0,0,0
823,10,secondary_proton,1,1,1
824,0,null,0,0,0
825,0,null,0,0,0
826,0,null,0,0,0
827,1543,e-,1,1,0
828,7,secondary_proton,1,1,1
829,1,primary_proton,1,1,1
830,0,null,0,0,0
831,1,primary_proton,1,1,1
832,1,primary_proton,1,1,1
833,0,null,0,0,0
834,1,primary_proton,1,1,1
835,0,null,0,0,0
836,0,null,0,0,0
837,0,null,0,0,0
838,0,null,0,0,0
839,0,null,0,0,0
840,0,null,0,0,0
841,8,pi+,1,1,0
842,0,null,0,0,0
843,13,secondary_proton,1,1,1
844,0,null,0,0,0
845,1,primary_proton,1,1,1
846,0,null,0,0,0
847,0,null,0,0,0
848,1,primary_proton,1,1,1
849,0,null,0,0,0
850,0,null,0,0,0
851,1,primary_proton,1,1,1
852,1,primary_proton,1,1,1
853,1,primary_proton,1,1,1
854,0,null,0,0,0
855,0,null,0,0,0
856,0,null,0,0,0
857,0,null,0,0,0
858,1,primary_proton,1,1,1
859,0,null,0,0,0
860,10,secondary_proton,1,1,1
861,1,primary_proton,1,1,1
862,1,primary_proton,1,1,0
863,0,null,0,0,0
864,0,null,0,0,0
865,0,null,0,0,0
866,0,null,0,0,0
867,8,secondary_proton,1,1,1
868,0,null,0,0,0
869,0,null,0,0,0
870,0,null,0,0,0
871,0,null,0,0,0
872,2,secondary_proton,1,1,0
873,0,null,0,0,0
874,1,primary_proton,1,1,1
875,1,primary_proton,1,1,1
876,0,null,0,0,0
877,0,null,0,0,0
878,0,null,0,0,0
879,0,null,0,0,0
880,0,null,0,0,0
881,1,primary_proton,1,1,1
882,28,secondary_proton,1,0,0
883,1,primary_proton,1,1,1
884,0,null,0,0,0
885,1,primary_proton,1,1,0
886,0,null,0,0,0
887,0,null,0,0,0
888,0,null,0,0,0
889,0,null,0,0,0
890,0,null,0,0,0
891,1,primary_proton,1,1,1
892,1,primary_proton,1,1,1
893,0,null,0,0,0
894,0,null,0,0,0
895,869,e-,1,0,0
896,0,null,0,0,0
897,0,null,0,0,0
898,0,null,0,0,0
899,617,secondary_proton,1,1,1
900,0,null,0,0,0
901,0,null,0,0,0
902,1,primary_proton,1,1,1
903,0,null,0,0,0
904,12,secondary_proton,1,1,0
905,0,null,0,0,0
906,0,null,0,0,0
907,0,null,0,0,0
908,1,primary_proton,1,1,1
909,865,e-,1,0,0
910,0,null,0,0,0
911,0,null,0,0,0
912,1,primary_proton,1,1,1
913,0,null,0,0,0
914,0,null,0,0,0
915,0,null,0,0,0
916,1,primary_proton,1,1,1
917,1,primary_proton,1,1,1
918,12,secondary_proton,1,1,1
919,0,null,0,0,0
920,1,primary_proton,1,1,1
921,1042,secondary_proton,1,1,0
922,1,primary_proton,1,1,1
923,0,null,0,0,0
924,0,null,0,0,0
925,0,null,0,0,0
926,0,null,0,0,0
927,0,null,0,0,0
928,9,secondary_proton,1,1,1
929,0,null,0,0,0
930,1,primary_proton,1,1,1
931,0,null,0,0,0
932,10,secondary_proton,1,1,0
933,3,secondary_proton,1,0,0
934,0,null,0,0,0
935,0,null,0,0,0
936,0,null,0,0,0
937,1273,secondary_proton,1,0,0
938,710,e-,1,1,0
939,1,primary_proton,1,1,1
940,17,pi-,1,1,1
941,0,null,0,0,0
942,0,null,0,0,0
943,0,null,0,0,0
944,12,secondary_proton,1,1,1
945,10,secondary_proton,1,0,0
946,1,primary_proton,1,1,1
947,3,secondary_proton,1,0,0
948,158,secondary_proton,1,0,0
949,1,primary_proton,1,1,0
950,1,primary_proton,1,1,1
951,0,null,0,0,0
952,1246,e-,1,1,1
953,0,null,0,0,0
954,4,secondary_proton,1,1,1
955,0,null,0,0,0
956,7,secondary_proton,1,1,1
957,0,null,0,0,0
958,0,null,0,0,0
959,1,primary_proton,1,1,1
960,1,primary_proton,1,1,1
961,11,secondary_proton,1,1,0
962,0,null,0,0,0
963,0,null,0,0,0
964,1,primary_proton,1,1,1
965,12,pi+,1,1,0
966,1,primary_proton,1,1,1
967,58,secondary_proton,1,1,0
968,338,e-,1,0,0
969,1,primary_proton,1,1,1
970,0,null,0,0,0
971,0,null,0,0,0
972,9,secondary_proton,1,1,1
973,0,null,0,0,0
974,259,pi+,1,0,0
975,0,null,0,0,0
976,0,null,0,0,0
977,0,null,0,0,0
978,0,null,0,0,0
979,0,null,0,0,0
980,0,null,0,0,0
981,0,null,0,0,0
982,0,null,0,0,0
983,0,null,0,0,0
984,0,null,0,0,0
985,0,null,0,0,0
986,676,e-,1,0,0
987,0,null,0,0,0
988,1,primary_proton,1,1,1
989,1,primary_proton,1,1,0
990,8,secondary_proton,1,0,0
991,0,null,0,0,0
992,396,secondary_proton,1,0,0
993,4,pi+,1,0,0
994,0,null,0,0,0
995,0,null,0,0,0
996,0,null,0,0,0
997,0,null,0,0,0
998,0,null,0,0,0
999,7,secondary_proton,1,1,0
1000,0,null,0,0,0
1002,0,null,0,0,0
1003,932,secondary_proton,0,0,1
1004,1,primary_proton,1,1,1
1005,0,null,0,0,0
1006,0,null,0,0,0
1007,11,secondary_proton,1,0,0
1008,1,primary_proton,1,1,1
1009,0,null,0,0,0
1010,0,null,0,0,0
1011,1,primary_proton,1,1,1
1012,1,primary_proton,1,1,1
1013,0,null,0,0,0
1014,7,secondary_proton,1,1,1
1015,0,null,0,0,0
1016,4,secondary_proton,1,1,1
1017,1,primary_proton,1,1,0
1018,0,null,0,0,0
1019,0,null,0,0,0
1020,0,null,0,0,0
1021,0,null,0,0,0
1022,1,primary_proton,1,1,1
1023,0,null,0,0,0
1024,1,primary_proton,1,1,1
1025,1,primary_proton,1,1,1
1026,0,null,0,0,0
1027,1,primary_proton,1,1,1
1028,1,primary_proton,1,1,0
1029,0,null,0,0,0
1030,9,secondary_proton,1,1,0
