event,track,particle,d1,d2,d3
357,0,null,0,0,0
358,1909,e-,0,1,0
359,1,primary_proton,1,1,1
360,19,pi+,1,1,1
361,1,primary_proton,1,1,1
362,6,secondary_proton,1,1,0
363,1,primary_proton,1,1,1
364,1,primary_proton,1,1,1
365,0,null,0,0,0
366,0,null,0,0,0
367,0,null,0,0,0
368,0,null,0,0,0
369,0,null,0,0,0
370,0,null,0,0,0
371,882,e-,1,0,0
372,0,null,0,0,0
373,0,null,0,0,0
374,1,primary_proton,1,1,1
375,0,null,0,0,0
376,0,null,0,0,0
377,0,null,0,0,0
378,0,null,0,0,0
379,0,null,0,0,0
380,0,null,0,0,0
381,0,null,0,0,0
382,0,null,0,0,0
383,0,null,0,0,0
384,0,null,0,0,0
385,0,null,0,0,0
386,0,null,0,0,0
387,1,primary_proton,1,1,1
388,1,primary_proton,1,1,1
389,0,null,0,0,0
390,100,secondary_proton,1,1,1
391,0,null,0,0,0
392,12,pi-,1,1,1
393,0,null,0,0,0
394,0,null,0,0,0
395,7,secondary_proton,1,1,1
396,0,null,0,0,0
397,10,pi+,1,1,1
398,0,null,0,0,0
399,40,secondary_proton,1,1,0
400,0,null,0,0,0
401,1593,e-,0,1,1
402,60,secondary_proton,1,1,1
403,0,null,0,0,0
404,0,null,0,0,0
405,1,primary_proton,1,1,1
406,1,primary_proton,1,1,1
407,0,null,0,0,0
408,0,null,0,0,0
409,608,pi-,1,1,0
1,0,null,0,0,0
2,0,null,0,0,0
3,0,null,0,0,0
4,0,null,0,0,0
5,21,secondary_proton,1,0,0
6,1967,e-,1,0,0
7,0,null,0,0,0
8,1142,secondary_proton,1,0,0
9,13,secondary_proton,1,1,0
10,0,null,0,0,0
11,1,primary_proton,1,1,1
12,0,null,0,0,0
13,1,primary_proton,1,1,1
14,1,primary_proton,1,1,1
15,15,secondary_proton,1,1,1
16,9,secondary_proton,1,1,1
17,1,primary_proton,1,1,1
18,1,primary_proton,1,1,1
19,0,null,0,0,0
20,0,null,0,0,0
21,0,null,0,0,0
22,3479,e-,1,0,0
23,450,secondary_proton,1,1,1
24,0,null,0,0,0
25,8,secondary_proton,1,0,0
26,0,null,0,0,0
27,6,pi-,1,1,0
28,156,secondary_proton,1,1,0
29,0,null,0,0,0
30,0,null,0,0,0
31,0,null,0,0,0
32,0,null,0,0,0
33,0,null,0,0,0
34,1,primary_proton,1,1,1
35,14,pi-,1,1,0
36,1,primary_proton,1,1,1
37,0,null,0,0,0
38,6,secondary_proton,1,1,1
39,0,null,0,0,0
40,327,pi-,1,1,1
41,1,primary_proton,1,1,1
42,15,secondary_proton,1,1,1
43,0,null,0,0,0
44,1,primary_proton,1,1,1
45,1,primary_proton,1,1,1
46,1891,e-,1,0,0
47,0,null,0,0,0
48,16,pi-,1,1,1
49,0,null,0,0,0
50,0,null,0,0,0
51,3,secondary_proton,1,1,1
52,0,null,0,0,0
53,0,null,0,0,0
54,0,null,0,0,0
55,0,null,0,0,0
56,0,null,0,0,0
57,0,null,0,0,0
58,0,null,0,0,0
59,0,null,0,0,0
60,0,null,0,0,0
61,0,null,0,0,0
62,0,null,0,0,0
63,0,null,0,0,0
64,0,null,0,0,0
65,1116,pi-,1,1,0
66,0,null,0,0,0
67,0,null,0,0,0
68,5,secondary_proton,1,1,1
69,1,primary_proton,1,1,1
140,2019,e-,1,0,0
141,0,null,0,0,0
142,0,null,0,0,0
143,772,e-,1,0,0
144,0,null,0,0,0
145,10,secondary_proton,1,1,1
146,1,primary_proton,1,1,1
147,18,secondary_proton,1,1,1
148,0,null,0,0,0
149,0,null,0,0,0
150,0,null,0,0,0
151,218,secondary_proton,1,0,0
152,0,null,0,0,0
153,1,primary_proton,1,1,1
154,778,secondary_proton,1,0,0
155,7,secondary_proton,1,1,0
156,0,null,0,0,0
157,0,null,0,0,0
158,0,null,0,0,0
159,0,null,0,0,0
160,0,null,0,0,0
161,0,null,0,0,0
162,0,null,0,0,0
163,0,null,0,0,0
164,3,secondary_proton,1,0,0
165,9,secondary_proton,1,1,1
166,0,null,0,0,0
167,1,primary_proton,1,1,1
168,0,null,0,0,0
169,0,null,0,0,0
170,0,null,0,0,0
171,0,null,0,0,0
172,1,primary_proton,1,1,1
173,0,null,0,0,0
174,0,null,0,0,0
175,0,null,0,0,0
176,0,null,0,0,0
177,7,secondary_proton,1,1,1
178,0,null,0,0,0
179,1,primary_proton,1,1,1
180,0,null,0,0,0
181,0,null,0,0,0
182,792,secondary_proton,0,0,1
183,0,null,0,0,0
184,0,null,0,0,0
185,0,null,0,0,0
186,13,pi+,1,0,0
187,0,null,0,0,0
188,0,null,0,0,0
189,1300,secondary_proton,1,0,0
190,0,null,0,0,0
191,0,null,0,0,0
192,0,null,0,0,0
193,0,null,0,0,0
194,0,null,0,0,0
195,0,null,0,0,0
196,14,pi-,1,0,0
197,1,primary_proton,1,1,1
198,1,primary_proton,1,1,1
199,0,null,0,0,0
200,0,null,0,0,0
201,0,null,0,0,0
202,1,primary_proton,1,1,1
203,0,null,0,0,0
204,15,pi+,1,0,0
205,1,primary_proton,1,1,1
206,869,e-,1,0,0
207,5,pi-,1,1,1
208,873,e-,0,1,1
209,1,primary_proton,1,1,1
280,329,e-,1,0,0
281,59,secondary_proton,1,1,1
282,0,null,0,0,0
283,17,pi+,1,1,1
284,655,e-,1,1,1
285,0,null,0,0,0
286,1,primary_proton,1,1,1
287,0,null,0,0,0
288,416,secondary_proton,1,0,0
289,11,pi-,1,1,1
290,1,primary_proton,1,1,1
291,2276,pi+,1,0,0
292,0,null,0,0,0
293,0,null,0,0,0
294,1,primary_proton,1,1,1
295,0,null,0,0,0
296,1,primary_proton,1,1,1
297,1137,e-,1,1,0
298,21,pi-,1,1,1
299,11,pi-,1,1,0
300,0,null,0,0,0
301,0,null,0,0,0
302,7,pi-,1,0,0
303,284,e-,1,1,0
304,1,primary_proton,1,1,1
305,0,null,0,0,0
306,11,secondary_proton,1,1,0
307,0,null,0,0,0
308,911,e-,0,1,0
309,0,null,0,0,0
310,0,null,0,0,0
311,1,primary_proton,1,1,1
312,0,null,0,0,0
313,0,null,0,0,0
314,12,secondary_proton,1,0,0
315,0,null,0,0,0
316,0,null,0,0,0
317,0,null,0,0,0
318,0,null,0,0,0
319,0,null,0,0,0
320,3,secondary_proton,1,1,1
321,632,e-,0,1,1
322,0,null,0,0,0
323,5,secondary_proton,1,0,0
324,1,primary_proton,1,1,1
325,0,null,0,0,0
326,0,null,0,0,0
327,0,null,0,0,0
328,0,null,0,0,0
329,1,primary_proton,1,1,1
330,14,pi+,1,1,1
331,0,null,0,0,0
332,12,pi+,1,1,1
333,1,primary_proton,1,1,1
334,10,secondary_proton,1,1,1
335,4,secondary_proton,1,0,0
336,1,primary_proton,1,1,1
337,1,primary_proton,1,1,1
338,0,null,0,0,0
339,18,pi-,1,1,0
340,9,secondary_proton,1,1,0
341,0,null,0,0,0
411,0,null,0,0,0
412,0,null,0,0,0
413,0,null,0,0,0
414,0,null,0,0,0
415,0,null,0,0,0
416,0,null,0,0,0
417,0,null,0,0,0
418,5,secondary_proton,1,1,0
419,2,secondary_proton,1,0,0
420,9,pi-,1,0,0
421,0,null,0,0,0
422,0,null,0,0,0
423,0,null,0,0,0
424,0,null,0,0,0
425,8,secondary_proton,1,1,1
426,10,secondary_proton,1,1,1
427,4481,e-,1,0,0
428,1,primary_proton,1,1,1
429,1,primary_proton,1,1,1
430,0,null,0,0,0
431,0,null,0,0,0
432,15,secondary_proton,1,1,0
433,0,null,0,0,0
434,144,secondary_proton,1,1,0
435,0,null,0,0,0
436,0,null,0,0,0
437,0,null,0,0,0
438,0,null,0,0,0
439,0,null,0,0,0
440,0,null,0,0,0
441,1,primary_proton,1,1,1
442,1,primary_proton,1,1,1
443,0,null,0,0,0
444,2553,pi-,1,0,0
445,14,secondary_proton,1,0,0
446,0,null,0,0,0
447,3,secondary_proton,1,1,1
448,1,primary_proton,1,1,1
449,5,secondary_proton,1,1,1
450,1,primary_proton,1,1,1
451,6,secondary_proton,1,1,1
452,1,primary_proton,1,1,1
453,0,null,0,0,0
454,0,null,0,0,0
455,0,null,0,0,0
456,0,null,0,0,0
457,1,primary_proton,1,1,1
458,5,secondary_proton,1,1,1
459,0,null,0,0,0
460,1477,pi+,1,0,0
461,1,primary_proton,1,1,1
462,0,null,0,0,0
463,4,secondary_proton,1,1,1
464,0,null,0,0,0
465,0,null,0,0,0
466,0,null,0,0,0
467,0,null,0,0,0
468,11,pi-,1,1,1
469,12,pi+,1,0,0
470,1786,e+,1,0,0
471,1,primary_proton,1,1,1
472,0,null,0,0,0
473,12,secondary_proton,1,1,1
474,117,secondary_proton,1,1,0
475,0,null,0,0,0
476,0,null,0,0,0
477,1,primary_proton,1,1,1
478,249,secondary_proton,1,1,1
479,0,null,0,0,0
480,2628,secondary_proton,1,1,1
481,234,e-,1,0,0
482,0,null,0,0,0
483,1,primary_proton,1,1,1
484,0,null,0,0,0
485,2322,e-,1,0,0
486,1,primary_proton,1,1,1
487,0,null,0,0,0
488,1,primary_proton,1,1,1
489,1977,e-,1,0,0
630,0,null,0,0,0
631,0,null,0,0,0
632,0,null,0,0,0
633,287,e-,0,0,1
634,1195,secondary_proton,1,1,0
635,12,secondary_proton,1,1,1
636,0,null,0,0,0
637,2,secondary_proton,1,0,0
638,0,null,0,0,0
639,1,primary_proton,1,1,1
640,99,pi-,1,0,0
641,0,null,0,0,0
642,0,null,0,0,0
643,0,null,0,0,0
644,0,null,0,0,0
645,0,null,0,0,0
646,858,secondary_proton,1,1,1
647,1890,e-,1,0,0
648,0,null,0,0,0
649,0,null,0,0,0
650,0,null,0,0,0
651,1,primary_proton,1,1,1
652,0,null,0,0,0
653,1,primary_proton,1,1,1
654,0,null,0,0,0
655,1,primary_proton,1,1,1
656,8,pi-,1,1,1
657,3,secondary_proton,1,0,1
658,0,null,0,0,0
659,1,primary_proton,1,1,1
660,0,null,0,0,0
661,1231,secondary_proton,1,0,0
662,0,null,0,0,0
663,0,null,0,0,0
664,0,null,0,0,0
665,4,secondary_proton,1,1,1
666,120,secondary_proton,1,1,0
667,1,primary_proton,1,1,1
668,1,primary_proton,1,1,1
669,5,secondary_proton,1,1,0
670,10,secondary_proton,1,1,1
671,1,primary_proton,1,1,1
672,0,null,0,0,0
673,11,secondary_proton,1,1,1
674,0,null,0,0,0
675,7,secondary_proton,1,1,1
676,1,primary_proton,1,1,1
677,1,primary_proton,1,1,1
678,12,pi-,1,1,1
679,0,null,0,0,0
680,0,null,0,0,0
681,13,secondary_proton,1,0,0
682,0,null,0,0,0
683,1,primary_proton,1,1,1
684,0,null,0,0,0
685,0,null,0,0,0
686,8,pi+,1,1,0
687,0,null,0,0,0
688,16,secondary_proton,1,1,1
689,0,null,0,0,0
690,0,null,0,0,0
691,0,null,0,0,0
692,497,secondary_proton,1,1,1
693,15,pi-,1,1,0
694,2,secondary_proton,1,1,1
695,0,null,0,0,0
696,0,null,0,0,0
697,199,pi-,1,1,0
698,0,null,0,0,0
699,0,null,0,0,0
770,1,primary_proton,1,1,1
771,1,primary_proton,1,1,1
772,0,null,0,0,0
773,18,pi+,1,0,0
774,0,null,0,0,0
775,1,primary_proton,1,1,1
776,0,null,0,0,0
777,0,null,0,0,0
778,5,secondary_proton,1,1,1
779,1,primary_proton,1,1,1
780,0,null,0,0,0
781,0,null,0,0,0
782,0,null,0,0,0
783,0,null,0,0,0
784,0,null,0,0,0
785,13,secondary_proton,1,1,1
786,0,null,0,0,0
787,0,null,0,0,0
788,0,null,0,0,0
789,6,secondary_proton,1,1,1
790,1,primary_proton,1,1,1
791,0,null,0,0,0
792,23,secondary_proton,1,0,0
793,0,null,0,0,0
794,1,primary_proton,1,1,1
795,0,null,0,0,0
796,1,primary_proton,1,1,1
797,1,primary_proton,1,1,1
798,0,null,0,0,0
799,0,null,0,0,0
800,0,null,0,0,0
801,0,null,0,0,0
802,0,null,0,0,0
803,394,e-,1,1,1
804,0,null,0,0,0
805,10,secondary_proton,1,1,1
806,0,null,0,0,0
807,0,null,0,0,0
808,0,null,0,0,0
809,1,primary_proton,1,1,1
810,0,null,0,0,0
811,0,null,0,0,0
812,672,e-,0,1,0
343,13,pi-,1,1,0
344,0,null,0,0,0
345,0,null,0,0,0
346,0,null,0,0,0
347,1,primary_proton,1,1,1
348,1196,secondary_proton,1,1,1
349,0,null,0,0,0
490,0,null,0,0,0
491,0,null,0,0,0
492,0,null,0,0,0
493,0,null,0,0,0
494,0,null,0,0,0
495,1081,e-,1,1,1
496,9,secondary_proton,1,1,0
497,1,primary_proton,1,1,1
498,0,null,0,0,0
499,0,null,0,0,0
500,1005,secondary_proton,1,0,0
501,0,null,0,0,0
502,7,secondary_proton,1,1,1
503,1,primary_proton,1,1,1
504,0,null,0,0,0
505,11,secondary_proton,1,1,1
506,2021,pi+,1,0,0
507,184,secondary_proton,1,1,1
508,3895,mu-,1,0,0
509,1,primary_proton,1,1,1
510,1,primary_proton,1,1,1
511,0,null,0,0,0
512,0,null,0,0,0
513,0,null,0,0,0
514,0,null,0,0,0
515,0,null,0,0,0
516,0,null,0,0,0
517,1,primary_proton,1,1,1
518,0,null,0,0,0
519,0,null,0,0,0
520,9,secondary_proton,1,1,1
521,0,null,0,0,0
522,18,pi+,1,1,0
523,0,null,0,0,0
524,2,secondary_proton,1,1,1
525,0,null,0,0,0
526,1,primary_proton,1,1,1
527,1,primary_proton,1,1,1
528,1,primary_proton,1,1,1
529,1,primary_proton,1,1,1
530,1,primary_proton,1,1,1
531,0,null,0,0,0
532,14,pi+,1,1,0
533,0,null,0,0,0
534,17,pi-,1,1,1
535,0,null,0,0,0
536,1,primary_proton,1,1,1
537,0,null,0,0,0
538,0,null,0,0,0
539,0,null,0,0,0
540,2,secondary_proton,1,1,1
541,0,null,0,0,0
542,0,null,0,0,0
543,0,null,0,0,0
544,0,null,0,0,0
545,536,secondary_proton,1,1,1
546,2257,secondary_proton,1,0,0
547,0,null,0,0,0
548,20,secondary_proton,1,1,1
549,2,secondary_proton,1,1,1
550,2,secondary_proton,1,1,1
551,0,null,0,0,0
552,1,primary_proton,1,1,1
553,0,null,0,0,0
554,727,secondary_proton,1,0,0
555,0,null,0,0,0
556,1,primary_proton,1,1,1
557,1,primary_proton,1,1,1
558,0,null,0,0,0
559,1,primary_proton,1,1,1
560,1,primary_proton,1,1,1
561,1,primary_proton,1,1,1
562,0,null,0,0,0
563,0,null,0,0,0
564,0,null,0,0,0
565,378,secondary_proton,1,0,0
566,16,secondary_proton,1,1,1
567,1,primary_proton,1,1,1
568,15,secondary_proton,1,1,1
569,0,null,0,0,0
570,0,null,0,0,0
571,1717,e-,1,0,0
572,1,primary_proton,1,1,1
573,1,primary_proton,1,1,1
574,0,null,0,0,0
575,0,null,0,0,0
576,0,null,0,0,0
577,0,null,0,0,0
578,1,primary_proton,1,1,1
579,0,null,0,0,0
580,188,pi-,1,1,1
581,1,primary_proton,1,1,1
582,2,secondary_proton,1,1,1
583,0,null,0,0,0
584,1,primary_proton,1,1,1
585,194,pi+,1,1,0
586,0,null,0,0,0
587,0,null,0,0,0
588,0,null,0,0,0
589,1,primary_proton,1,1,1
590,1989,e-,0,1,1
591,0,null,0,0,0
592,919,pi+,1,1,1
593,1,primary_proton,1,1,0
594,265,secondary_proton,1,1,1
595,1,primary_proton,1,1,1
596,10,secondary_proton,1,1,1
597,0,null,0,0,0
598,0,null,0,0,0
599,0,null,0,0,0
600,0,null,0,0,0
601,0,null,0,0,0
602,0,null,0,0,0
603,0,null,0,0,0
604,0,null,0,0,0
605,15,secondary_proton,1,1,1
606,1888,e-,1,0,0
607,1,primary_proton,1,1,1
608,0,null,0,0,0
609,0,null,0,0,0
610,1,primary_proton,1,1,1
611,0,null,0,0,0
612,534,e-,0,1,0
613,13,secondary_proton,1,1,1
614,0,null,0,0,0
615,0,null,0,0,0
616,1,primary_proton,1,1,1
617,0,null,0,0,0
618,0,null,0,0,0
619,0,null,0,0,0
620,0,null,0,0,0
621,0,null,0,0,0
622,0,null,0,0,0
623,0,null,0,0,0
624,1,primary_proton,1,1,1
625,0,null,0,0,0
626,1,primary_proton,1,1,1
627,1,primary_proton,1,1,1
628,214,pi+,1,1,1
629,1,primary_proton,1,1,1
700,1,primary_proton,1,1,1
701,12,secondary_proton,1,0,0
702,0,null,0,0,0
703,12,secondary_proton,1,1,0
704,8,pi-,1,1,0
705,7,pi-,1,1,0
706,1,primary_proton,1,1,1
707,15,pi-,1,0,0
708,0,null,0,0,0
709,0,null,0,0,0
710,6,secondary_proton,1,1,1
711,0,null,0,0,0
712,0,null,0,0,0
713,0,null,0,0,0
714,0,null,0,0,0
715,12,secondary_proton,1,1,1
716,0,null,0,0,0
717,5,pi-,1,1,1
718,0,null,0,0,0
719,11,pi-,1,1,1
720,3047,e-,1,0,0
721,0,null,0,0,0
722,1640,e-,1,0,0
723,11,secondary_proton,1,1,1
724,0,null,0,0,0
725,1,primary_proton,1,1,1
726,1,primary_proton,1,1,1
727,2399,e+,1,0,0
728,0,null,0,0,0
729,0,null,0,0,0
730,3614,e-,1,1,0
731,0,null,0,0,0
732,0,null,0,0,0
733,0,null,0,0,0
734,1,primary_proton,1,1,1
735,0,null,0,0,0
736,17,secondary_proton,1,1,1
737,0,null,0,0,0
738,2926,e-,0,0,1
739,0,null,0,0,0
740,10,secondary_proton,1,1,1
741,1,primary_proton,1,1,1
742,0,null,0,0,0
743,0,null,0,0,0
744,1,primary_proton,1,1,1
814,1098,secondary_proton,1,1,1
815,0,null,0,0,0
816,4,pi-,1,1,1
817,1,primary_proton,1,1,1
818,1695,e-,1,0,0
819,0,null,0,0,0
820,511,secondary_proton,1,1,0
821,0,null,0,0,0
822,0,null,0,0,0
823,0,null,0,0,0
824,0,null,0,0,0
825,0,null,0,0,0
826,0,null,0,0,0
827,0,null,0,0,0
828,1,primary_proton,1,1,1
829,1,primary_proton,1,1,1
830,1,primary_proton,1,1,1
831,1323,e-,1,1,0
832,0,null,0,0,0
833,450,e-,1,0,0
834,0,null,0,0,0
835,13,pi+,1,1,0
836,0,null,0,0,0
837,0,null,0,0,0
838,245,pi+,1,0,0
839,1,primary_proton,1,1,1
840,923,e-,1,0,0
841,0,null,0,0,0
842,0,null,0,0,0
843,0,null,0,0,0
844,1,primary_proton,1,1,1
845,0,null,0,0,0
846,0,null,0,0,0
847,14,secondary_proton,1,1,1
848,9,secondary_proton,1,1,1
849,0,null,0,0,0
850,23,pi+,1,1,0
851,1,primary_proton,1,1,1
852,13,secondary_proton,1,1,1
853,0,null,0,0,0
854,1764,e-,1,1,0
855,0,null,0,0,0
856,1,primary_proton,1,1,1
857,9,pi+,1,1,1
858,7,secondary_proton,1,1,0
859,10,pi-,1,0,0
860,0,null,0,0,0
861,0,null,0,0,0
862,0,null,0,0,0
863,4,secondary_proton,1,1,0
864,0,null,0,0,0
865,1,primary_proton,1,1,1
866,0,null,0,0,0
867,18,pi-,1,0,0
868,0,null,0,0,0
869,0,null,0,0,0
870,12,pi-,1,1,0
871,14,pi+,1,1,1
872,0,null,0,0,0
873,10,secondary_proton,1,1,1
874,9,secondary_proton,1,0,0
875,1347,secondary_proton,1,0,0
876,0,null,0,0,0
877,12,pi-,1,0,1
878,1,primary_proton,1,1,1
879,0,null,0,0,0
880,0,null,0,0,0
881,0,null,0,0,0
882,0,null,0,0,0
883,0,null,0,0,0
884,8,secondary_proton,1,1,1
885,0,null,0,0,0
886,2,secondary_proton,1,1,1
887,0,null,0,0,0
888,0,null,0,0,0
889,1,primary_proton,1,1,1
890,0,null,0,0,0
891,8,secondary_proton,1,1,1
892,0,null,0,0,0
893,0,null,0,0,0
894,0,null,0,0,0
895,0,null,0,0,0
896,1,primary_proton,1,1,1
897,13,pi-,1,0,0
898,1,primary_proton,1,1,1
899,1,primary_proton,1,1,1
900,0,null,0,0,0
901,13,secondary_proton,1,1,1
902,11,secondary_proton,1,1,1
903,0,null,0,0,0
904,1,primary_proton,1,1,1
905,0,null,0,0,0
906,0,null,0,0,0
907,0,null,0,0,0
908,14,pi-,1,1,1
909,1,primary_proton,1,1,1
980,1206,e-,0,0,1
981,0,null,0,0,0
982,1,primary_proton,1,1,1
983,0,null,0,0,0
984,11,secondary_proton,1,1,1
985,7,secondary_proton,1,1,1
986,0,null,0,0,0
987,612,e-,1,0,0
988,15,secondary_proton,1,1,0
989,0,null,0,0,0
990,312,e-,1,0,0
991,10,secondary_proton,1,1,1
992,2,secondary_proton,1,1,0
993,241,secondary_proton,1,1,0
994,0,null,0,0,0
995,1116,e-,0,1,0
996,1,primary_proton,1,1,1
997,0,null,0,0,0
998,0,null,0,0,0
999,28,pi-,1,1,1
1000,0,null,0,0,0
1001,0,null,0,0,0
1002,0,null,0,0,0
1003,0,null,0,0,0
1004,0,null,0,0,0
1005,8,secondary_proton,1,1,1
1006,0,null,0,0,0
1007,10,pi+,1,1,1
1008,8,secondary_proton,1,1,1
1009,0,null,0,0,0
1010,0,null,0,0,0
1011,13,secondary_proton,1,0,0
1012,0,null,0,0,0
1013,0,null,0,0,0
1014,3071,e-,1,0,0
1015,1,primary_proton,1,1,1
1016,13,pi+,1,1,1
1017,0,null,0,0,0
1018,0,null,0,0,0
1019,0,null,0,0,0
1020,0,null,0,0,0
1021,0,null,0,0,0
1022,0,null,0,0,0
1023,19,secondary_proton,1,1,0
1024,1,primary_proton,1,1,1
1025,6,secondary_proton,1,1,1
1026,0,null,0,0,0
1027,1,primary_proton,1,1,1
1028,0,null,0,0,0
1029,1,primary_proton,1,1,1
1030,1,primary_proton,1,1,1
1031,12,secondary_proton,1,1,1
1032,0,null,0,0,0
1033,1,primary_proton,1,1,1
1034,1,primary_proton,1,1,1
1035,11,secondary_proton,1,1,1
1036,8,secondary_proton,1,1,0
1037,15,secondary_proton,1,1,0
1038,2,secondary_proton,1,1,1
1039,827,e-,1,0,0
1040,1,primary_proton,1,1,1
1041,5,secondary_proton,1,1,1
1042,0,null,0,0,0
1043,11,pi+,1,1,1
1044,15,secondary_proton,1,1,1
1045,11,pi+,1,1,1
1046,0,null,0,0,0
1047,0,null,0,0,0
1048,4,secondary_proton,1,1,0
1049,0,null,0,0,0
1190,0,null,0,0,0
1191,1,primary_proton,1,1,1
1192,0,null,0,0,0
1193,0,null,0,0,0
1194,6,secondary_proton,1,1,1
1195,0,null,0,0,0
1196,0,null,0,0,0
1197,5,pi+,1,1,1
1198,1,primary_proton,1,1,1
1199,12,secondary_proton,1,1,1
1200,5,secondary_proton,1,1,0
1201,0,null,0,0,0
1202,0,null,0,0,0
1203,0,null,0,0,0
1204,7,pi-,1,0,0
1205,0,null,0,0,0
1206,7,secondary_proton,1,1,1
1207,0,null,0,0,0
1208,0,null,0,0,0
1209,14,secondary_proton,1,1,0
1210,0,null,0,0,0
1211,1,primary_proton,1,1,1
746,0,null,0,0,0
747,15,pi-,1,1,1
748,0,null,0,0,0
749,8,pi+,1,0,0
750,0,null,0,0,0
751,0,null,0,0,0
752,1,primary_proton,1,1,1
753,0,null,0,0,0
754,13,pi-,1,1,1
755,0,null,0,0,0
756,3988,pi-,1,1,1
757,171,secondary_proton,1,0,0
758,0,null,0,0,0
759,0,null,0,0,0
760,0,null,0,0,0
761,1666,e-,0,0,1
762,0,null,0,0,0
763,26,pi-,1,0,0
764,2,secondary_proton,1,0,0
765,0,null,0,0,0
766,11,secondary_proton,1,1,0
767,14,secondary_proton,1,1,1
768,0,null,0,0,0
769,1,primary_proton,1,1,1
910,0,null,0,0,0
911,1,primary_proton,1,1,1
912,0,null,0,0,0
913,1,primary_proton,1,1,1
914,7,secondary_proton,1,0,0
915,0,null,0,0,0
916,1,primary_proton,1,1,1
917,0,null,0,0,0
