event,track,particle,d1,d2,d3
198,0,null,0,0,0
199,0,null,0,0,0
200,0,null,0,0,0
202,0,null,0,0,0
203,0,null,0,0,0
204,1,primary_proton,1,1,1
205,1,primary_proton,1,1,1
206,0,null,0,0,0
207,0,null,0,0,0
208,0,null,0,0,0
209,0,null,0,0,0
210,0,null,0,0,0
211,10,secondary_proton,1,1,1
212,1,primary_proton,1,1,1
213,1,primary_proton,1,1,1
214,0,null,0,0,0
215,0,null,0,0,0
216,10,secondary_proton,1,1,0
217,0,null,0,0,0
218,13,pi-,1,0,0
219,1,primary_proton,1,1,1
220,16,pi+,1,1,1
221,0,null,0,0,0
222,0,null,0,0,0
223,0,null,0,0,0
224,1,primary_proton,1,1,1
225,83,secondary_proton,1,1,1
226,10,pi+,1,1,1
227,1,primary_proton,1,1,1
228,0,null,0,0,0
229,0,null,0,0,0
230,0,null,0,0,0
231,1,primary_proton,1,1,1
232,0,null,0,0,0
233,0,null,0,0,0
234,0,null,0,0,0
235,15,secondary_proton,1,1,1
236,1,primary_proton,1,1,1
237,11,secondary_proton,1,1,1
238,0,null,0,0,0
239,3938,secondary_proton,1,1,0
240,0,null,0,0,0
241,0,null,0,0,0
242,0,null,0,0,0
243,0,null,0,0,0
244,13,pi-,1,1,0
245,0,null,0,0,0
246,3,secondary_proton,1,1,1
247,0,null,0,0,0
248,6,pi+,1,0,0
249,0,null,0,0,0
250,0,null,0,0,0
251,1,primary_proton,1,1,1
252,6445,e+,1,0,0
253,8,secondary_proton,1,1,0
254,0,null,0,0,0
255,0,null,0,0,0
256,12,secondary_proton,1,1,0
257,0,null,0,0,0
258,0,null,0,0,0
259,16,secondary_proton,1,0,1
260,0,null,0,0,0
261,0,null,0,0,0
262,0,null,0,0,0
263,10,secondary_proton,1,1,1
264,0,null,0,0,0
265,8,secondary_proton,1,1,0
266,18,secondary_proton,1,1,1
267,4,secondary_proton,1,0,0
268,0,null,0,0,0
269,522,pi-,1,1,0
270,0,null,0,0,0
271,446,e-,1,1,1
272,0,null,0,0,0
273,0,null,0,0,0
274,0,null,0,0,0
275,250,secondary_proton,1,1,1
276,0,null,0,0,0
277,4,secondary_proton,1,1,1
278,12,secondary_proton,1,0,0
279,12,pi+,1,0,0
280,1,primary_proton,1,1,1
281,1299,e-,1,0,0
282,0,null,0,0,0
283,0,null,0,0,0
284,0,null,0,0,0
285,0,null,0,0,0
286,0,null,0,0,0
287,0,null,0,0,0
288,0,null,0,0,0
289,3,secondary_proton,1,0,0
290,1,primary_proton,1,1,1
291,1333,secondary_proton,0,1,0
292,0,null,0,0,0
293,0,null,0,0,0
294,986,pi-,1,1,1
295,0,null,0,0,0
296,1,primary_proton,1,1,1
297,4,secondary_proton,1,1,1
298,0,null,0,0,0
299,1,primary_proton,1,1,1
300,1,primary_proton,1,1,1
301,53,pi-,1,1,0
302,0,null,0,0,0
303,0,null,0,0,0
304,1,primary_proton,1,1,1
305,1,primary_proton,1,1,1
306,0,null,0,0,0
307,0,null,0,0,0
308,0,null,0,0,0
309,1,primary_proton,1,1,1
310,9,secondary_proton,1,1,0
311,0,null,0,0,0
312,0,null,0,0,0
313,2019,e-,1,0,0
314,1,primary_proton,1,1,1
315,0,null,0,0,0
316,11,secondary_proton,1,1,1
317,1,primary_proton,1,1,1
318,7,secondary_proton,1,0,0
319,0,null,0,0,0
320,1,primary_proton,1,1,1
321,9,secondary_proton,1,1,0
322,0,null,0,0,0
323,1,primary_proton,1,1,1
324,0,null,0,0,0
325,1,primary_proton,1,1,1
326,0,null,0,0,0
327,0,null,0,0,0
328,12,pi+,1,0,0
329,13,pi-,1,1,1
330,1,primary_proton,1,1,1
331,0,null,0,0,0
332,330,e+,1,1,1
333,0,null,0,0,0
334,23,pi-,1,1,1
335,0,null,0,0,0
336,0,null,0,0,0
337,0,null,0,0,0
338,1357,e-,1,0,0
339,1168,pi-,1,1,0
340,0,null,0,0,0
341,13,pi+,1,1,0
342,0,null,0,0,0
343,0,null,0,0,0
344,4,secondary_proton,1,1,1
345,2005,e-,1,0,0
346,0,null,0,0,0
347,0,null,0,0,0
348,1,primary_proton,1,1,1
349,1,primary_proton,1,1,1
350,0,null,0,0,0
351,0,null,0,0,0
352,8,secondary_proton,1,1,1
353,0,null,0,0,0
354,2842,pi+,1,0,0
355,0,null,0,0,0
356,0,null,0,0,0
357,0,null,0,0,0
358,0,null,0,0,0
359,0,null,0,0,0
360,3092,e-,1,0,0
361,7,pi+,1,0,0
362,0,null,0,0,0
363,0,null,0,0,0
364,0,null,0,0,0
365,0,null,0,0,0
366,0,null,0,0,0
367,787,pi-,1,1,1
368,1,primary_proton,1,1,1
369,0,null,0,0,0
370,1,primary_proton,1,1,1
371,9,secondary_proton,1,1,1
372,0,null,0,0,0
373,0,null,0,0,0
374,0,null,0,0,0
375,0,null,0,0,0
376,0,null,0,0,0
377,0,null,0,0,0
378,656,pi+,1,0,0
379,0,null,0,0,0
380,1,primary_proton,1,1,1
381,0,null,0,0,0
382,1,primary_proton,1,1,1
383,0,null,0,0,0
384,1,primary_proton,1,1,1
385,0,null,0,0,0
386,55,pi+,1,1,0
387,9,pi+,1,1,1
388,0,null,0,0,0
389,1,primary_proton,1,1,1
390,0,null,0,0,0
391,0,null,0,0,0
392,172,secondary_proton,1,1,1
393,7,secondary_proton,1,1,1
394,0,null,0,0,0
395,0,null,0,0,0
396,1,primary_proton,1,1,1
397,0,null,0,0,0
398,0,null,0,0,0
399,0,null,0,0,0
401,1,primary_proton,1,1,1
402,0,null,0,0,0
403,15,secondary_proton,1,1,1
404,1,primary_proton,1,1,1
405,709,secondary_proton,1,1,1
406,1,primary_proton,1,1,1
407,1,primary_proton,1,1,1
408,1,primary_proton,1,1,1
409,1,primary_proton,1,1,1
410,0,null,0,0,0
411,894,secondary_proton,1,1,1
412,0,null,0,0,0
413,0,null,0,0,0
414,0,null,0,0,0
415,0,null,0,0,0
416,9,secondary_proton,1,1,1
417,1,primary_proton,1,1,1
418,0,null,0,0,0
419,0,null,0,0,0
420,1,primary_proton,1,1,1
421,1,primary_proton,1,1,1
422,0,null,0,0,0
423,0,null,0,0,0
424,0,null,0,0,0
425,0,null,0,0,0
426,0,null,0,0,0
427,0,null,0,0,0
428,1,primary_proton,1,1,1
429,276,secondary_proton,1,1,0
430,0,null,0,0,0
431,0,null,0,0,0
432,0,null,0,0,0
433,0,null,0,0,0
434,0,null,0,0,0
435,0,null,0,0,0
436,13,pi-,1,0,0
437,1,primary_proton,1,1,1
438,0,null,0,0,0
439,6,secondary_proton,1,1,0
440,1,primary_proton,1,1,1
441,0,null,0,0,0
442,1,primary_proton,1,1,1
443,194,pi+,1,1,1
444,0,null,0,0,0
445,8,pi-,1,0,0
446,1,primary_proton,1,1,1
447,2967,secondary_proton,1,1,0
448,0,null,0,0,0
449,9,pi+,1,1,1
450,0,null,0,0,0
451,11,secondary_proton,1,1,1
452,0,null,0,0,0
453,339,secondary_proton,1,1,1
454,0,null,0,0,0
455,0,null,0,0,0
456,261,secondary_proton,1,1,0
457,0,null,0,0,0
458,0,null,0,0,0
459,0,null,0,0,0
460,0,null,0,0,0
461,1,primary_proton,1,1,1
462,11,pi-,1,1,1
463,0,null,0,0,0
464,14,pi+,1,1,1
465,12,pi+,1,1,1
466,8,secondary_proton,1,1,0
467,1,primary_proton,1,1,1
468,0,null,0,0,0
469,11,pi+,1,1,1
470,0,null,0,0,0
471,646,e+,1,1,0
472,0,null,0,0,0
473,1,primary_proton,1,1,1
474,0,null,0,0,0
475,0,null,0,0,0
476,587,e-,1,0,0
477,0,null,0,0,0
478,1,primary_proton,1,1,1
479,0,null,0,0,0
480,0,null,0,0,0
481,0,null,0,0,0
482,0,null,0,0,0
483,0,null,0,0,0
484,0,null,0,0,0
485,0,null,0,0,0
486,14,pi-,1,1,1
487,0,null,0,0,0
488,15,pi-,1,0,0
489,0,null,0,0,0
490,1,primary_proton,1,1,1
491,0,null,0,0,0
492,0,null,0,0,0
493,2509,e-,1,1,0
494,0,null,0,0,0
495,8,pi+,1,1,1
496,2472,e-,1,0,0
497,2002,e-,1,0,0
498,0,null,0,0,0
499,84,secondary_proton,1,1,0
500,1,primary_proton,1,1,1
501,0,null,0,0,0
502,0,null,0,0,0
503,0,null,0,0,0
504,1,primary_proton,1,1,1
505,7,pi-,1,1,0
506,7,secondary_proton,1,1,1
507,23,secondary_proton,1,1,1
508,0,null,0,0,0
509,0,null,0,0,0
510,0,null,0,0,0
511,0,null,0,0,0
512,0,null,0,0,0
513,263,secondary_proton,1,0,0
514,3,secondary_proton,1,1,1
515,0,null,0,0,0
516,0,null,0,0,0
517,17,pi+,1,0,0
518,0,null,0,0,0
519,0,null,0,0,0
520,15,pi+,1,1,0
521,0,null,0,0,0
522,4,secondary_proton,1,1,0
523,5,secondary_proton,1,1,1
524,0,null,0,0,0
525,0,null,0,0,0
526,1,primary_proton,1,1,1
527,1,primary_proton,1,1,1
528,5777,secondary_proton,1,0,0
529,7,secondary_proton,1,1,1
530,0,null,0,0,0
531,0,null,0,0,0
532,0,null,0,0,0
533,2679,e-,1,1,0
534,11,secondary_proton,1,1,1
535,0,null,0,0,0
536,0,null,0,0,0
537,0,null,0,0,0
538,0,null,0,0,0
539,1,primary_proton,1,1,1
540,0,null,0,0,0
541,1016,e-,1,1,1
542,0,null,0,0,0
543,0,null,0,0,0
544,0,null,0,0,0
545,1,primary_proton,1,1,1
546,324,secondary_proton,1,1,1
547,1,primary_proton,1,1,1
548,8,secondary_proton,1,1,1
549,1,primary_proton,1,1,1
550,0,null,0,0,0
551,0,null,0,0,0
552,1,primary_proton,1,1,1
553,1,primary_proton,1,1,1
554,1,primary_proton,1,1,1
555,0,null,0,0,0
556,1,primary_proton,1,1,1
557,1,primary_proton,1,1,1
558,10,secondary_proton,1,1,1
559,0,null,0,0,0
560,0,null,0,0,0
561,0,null,0,0,0
562,2,secondary_proton,1,1,1
563,5,secondary_proton,1,1,1
564,1,primary_proton,1,1,1
565,0,null,0,0,0
566,0,null,0,0,0
567,0,null,0,0,0
568,0,null,0,0,0
569,1,primary_proton,1,1,1
570,0,null,0,0,0
571,6,secondary_proton,1,1,0
572,1,primary_proton,1,1,1
573,1,primary_proton,1,1,1
574,0,null,0,0,0
575,930,e-,1,1,0
576,0,null,0,0,0
577,0,null,0,0,0
578,7,pi+,1,1,1
579,1,primary_proton,1,1,1
580,0,null,0,0,0
581,8,pi+,1,1,0
582,0,null,0,0,0
583,310,secondary_proton,1,1,1
584,0,null,0,0,0
585,0,null,0,0,0
586,0,null,0,0,0
587,3,secondary_proton,1,1,1
588,0,null,0,0,0
589,0,null,0,0,0
590,0,null,0,0,0
591,14,secondary_proton,1,1,1
592,0,null,0,0,0
593,15,pi+,1,0,0
594,900,e-,1,0,0
595,0,null,0,0,0
597,0,null,0,0,0
598,15,secondary_proton,1,1,1
599,0,null,0,0,0
600,14,secondary_proton,1,1,1
601,0,null,0,0,0
602,1,primary_proton,1,1,1
603,0,null,0,0,0
604,2177,secondary_proton,1,1,1
605,6,secondary_proton,1,1,1
606,1,primary_proton,1,1,1
607,0,null,0,0,0
608,0,null,0,0,0
609,6,secondary_proton,1,1,0
610,1,primary_proton,1,1,0
611,0,null,0,0,0
612,6,secondary_proton,1,1,1
613,1205,e+,1,0,0
614,0,null,0,0,0
615,188,secondary_proton,1,1,0
616,0,null,0,0,0
617,0,null,0,0,0
618,0,null,0,0,0
619,0,null,0,0,0
620,6,secondary_proton,1,1,1
621,0,null,0,0,0
622,0,null,0,0,0
623,0,null,0,0,0
624,1,primary_proton,1,1,1
625,1,primary_proton,1,1,1
626,8,secondary_proton,1,1,1
627,0,null,0,0,0
628,75,pi-,1,1,0
629,0,null,0,0,0
630,0,null,0,0,0
631,87,secondary_proton,1,1,1
632,0,null,0,0,0
633,7,secondary_proton,1,1,1
634,0,null,0,0,0
635,0,null,0,0,0
636,16,pi+,1,1,0
637,750,e-,1,0,0
638,0,null,0,0,0
639,0,null,0,0,0
640,16,secondary_proton,1,1,0
641,0,null,0,0,0
642,1,primary_proton,1,1,1
643,1,primary_proton,1,1,1
644,0,null,0,0,0
645,0,null,0,0,0
646,1311,e-,1,1,0
647,0,null,0,0,0
648,0,null,0,0,0
649,1,primary_proton,1,1,1
650,1,primary_proton,1,1,1
651,0,null,0,0,0
652,19,secondary_proton,1,1,0
653,1,primary_proton,1,1,1
654,1536,e-,1,1,0
655,1113,secondary_proton,1,1,1
656,73,secondary_proton,1,1,1
657,1,primary_proton,1,1,1
658,1,primary_proton,1,1,1
659,1,primary_proton,1,1,1
660,0,null,0,0,0
661,0,null,0,0,0
662,13,secondary_proton,1,1,1
663,1,primary_proton,1,1,1
664,0,null,0,0,0
665,1922,e-,1,0,0
666,11,pi+,1,1,1
667,0,null,0,0,0
668,144,pi-,1,1,0
669,0,null,0,0,0
670,0,null,0,0,0
671,0,null,0,0,0
672,1049,secondary_proton,1,1,1
673,0,null,0,0,0
674,978,secondary_proton,1,1,0
675,829,secondary_proton,1,0,0
676,0,null,0,0,0
677,237,secondary_proton,1,0,0
678,1,primary_proton,1,1,1
679,1,primary_proton,1,1,1
680,0,null,0,0,0
681,1,primary_proton,1,1,1
682,1,primary_proton,1,1,1
683,2032,secondary_proton,1,0,0
684,748,e-,1,0,0
685,16,secondary_proton,1,1,0
686,0,null,0,0,0
687,0,null,0,0,0
688,0,null,0,0,0
689,699,e-,1,0,0
690,0,null,0,0,0
691,219,e-,1,1,1
692,1,primary_proton,1,1,1
693,0,null,0,0,0
694,1,primary_proton,1,1,1
695,11,pi+,1,1,1
696,687,e+,1,0,0
697,0,null,0,0,0
698,234,pi+,1,1,1
699,0,null,0,0,0
700,655,pi-,1,0,0
701,0,null,0,0,0
702,15,secondary_proton,1,1,1
703,0,null,0,0,0
704,5,secondary_proton,1,1,1
705,1,primary_proton,1,1,1
706,0,null,0,0,0
707,1,primary_proton,1,1,1
708,0,null,0,0,0
709,0,null,0,0,0
710,0,null,0,0,0
711,0,null,0,0,0
712,0,null,0,0,0
713,1431,secondary_proton,1,1,1
714,0,null,0,0,0
715,1,primary_proton,1,1,1
716,1,primary_proton,1,1,1
717,0,null,0,0,0
718,0,null,0,0,0
719,0,null,0,0,0
720,1,primary_proton,1,1,1
721,6,secondary_proton,1,1,0
722,0,null,0,0,0
723,0,null,0,0,0
724,11,pi+,1,1,1
725,1,primary_proton,1,1,1
726,0,null,0,0,0
727,1,primary_proton,1,1,0
728,18,secondary_proton,1,0,0
729,0,null,0,0,0
730,8,pi+,1,1,1
731,1,primary_proton,1,1,1
732,0,null,0,0,0
733,10,secondary_proton,1,0,0
734,0,null,0,0,0
735,14,pi-,1,1,1
736,0,null,0,0,0
737,0,null,0,0,0
738,1,primary_proton,1,1,1
739,0,null,0,0,0
740,0,null,0,0,0
741,0,null,0,0,0
742,13,pi+,1,1,0
743,0,null,0,0,0
744,0,null,0,0,0
745,0,null,0,0,0
746,0,null,0,0,0
747,0,null,0,0,0
748,1,primary_proton,1,1,1
749,0,null,0,0,0
750,3232,e-,1,0,0
751,0,null,0,0,0
752,0,null,0,0,0
753,0,null,0,0,0
754,7,secondary_proton,1,1,1
755,9,secondary_proton,1,1,1
756,0,null,0,0,0
757,1474,e-,1,1,1
758,14,pi-,1,1,1
759,236,secondary_proton,1,1,0
760,0,null,0,0,0
761,10,secondary_proton,1,1,1
762,4545,e-,1,0,0
763,0,null,0,0,0
764,10,pi+,1,1,1
765,0,null,0,0,0
766,1,primary_proton,1,1,1
767,0,null,0,0,0
768,14,pi-,1,0,0
769,0,null,0,0,0
770,11,secondary_proton,1,1,1
771,5,secondary_proton,1,1,0
772,4084,e-,1,0,0
773,1,primary_proton,1,1,1
774,1,primary_proton,1,1,1
775,9,secondary_proton,1,1,0
776,12,secondary_proton,1,1,1
777,0,null,0,0,0
778,0,null,0,0,0
779,3,secondary_proton,1,0,0
780,1,primary_proton,1,1,1
781,1248,e-,1,1,1
782,1646,e-,1,0,0
783,11,secondary_proton,1,1,1
784,0,null,0,0,0
785,376,secondary_proton,1,1,1
787,1,primary_proton,1,1,1
788,0,null,0,0,0
789,0,null,0,0,0
790,13,pi+,1,0,0
791,0,null,0,0,0
792,1,primary_proton,1,1,1
793,9,pi-,1,1,1
794,9,secondary_proton,1,0,0
795,2,secondary_proton,1,1,1
796,0,null,0,0,0
797,1976,e-,1,0,0
798,0,null,0,0,0
799,0,null,0,0,0
800,0,null,0,0,0
801,16,secondary_proton,1,1,1
802,21,secondary_proton,1,0,0
803,1,primary_proton,1,1,1
804,6,pi+,1,0,0
805,0,null,0,0,0
806,7,pi-,1,0,0
807,7,secondary_proton,1,1,1
808,11,secondary_proton,1,1,1
809,147,pi-,1,1,0
810,0,null,0,0,0
811,1,primary_proton,1,1,1
812,8,secondary_proton,1,1,1
813,0,null,0,0,0
814,1,primary_proton,1,1,1
815,0,null,0,0,0
816,0,null,0,0,0
817,1,primary_proton,1,1,1
818,0,null,0,0,0
819,0,null,0,0,0
820,1,primary_proton,1,1,1
821,1,primary_proton,1,1,1
822,8,secondary_proton,1,1,0
823,0,null,0,0,0
824,11,secondary_proton,1,1,1
825,0,null,0,0,0
826,0,null,0,0,0
827,13,pi-,1,1,1
828,0,null,0,0,0
829,28,pi+,1,1,0
830,0,null,0,0,0
831,1495,e-,1,0,0
832,6,pi+,1,0,0
833,16,secondary_proton,1,1,1
834,1,primary_proton,1,1,1
835,0,null,0,0,0
836,1,primary_proton,1,1,1
837,0,null,0,0,0
838,0,null,0,0,0
839,2511,e-,1,0,0
840,17,pi-,1,1,1
841,12,secondary_proton,1,0,0
842,0,null,0,0,0
843,0,null,0,0,0
844,0,null,0,0,0
845,1,primary_proton,1,1,1
846,0,null,0,0,0
847,0,null,0,0,0
848,12,pi-,1,1,0
849,1,primary_proton,1,1,1
850,0,null,0,0,0
851,11,pi+,1,0,0
852,1,primary_proton,1,1,1
853,0,null,0,0,0
854,0,null,0,0,0
855,2734,e-,1,1,0
856,2,secondary_proton,1,1,1
857,0,null,0,0,0
858,14,secondary_proton,1,1,1
859,1,primary_proton,1,1,1
860,0,null,0,0,0
861,18,pi-,1,0,0
862,14,pi+,1,1,1
863,0,null,0,0,0
864,0,null,0,0,0
865,0,null,0,0,0
866,1,primary_proton,1,1,1
867,0,null,0,0,0
868,1,primary_proton,1,1,1
869,1,primary_proton,1,1,1
870,0,null,0,0,0
871,1478,secondary_proton,1,1,1
872,0,null,0,0,0
873,0,null,0,0,0
874,0,null,0,0,0
875,1,primary_proton,1,1,1
876,0,null,0,0,0
877,1,primary_proton,1,1,1
878,0,null,0,0,0
879,0,null,0,0,0
880,8,pi-,1,1,1
881,0,null,0,0,0
882,0,null,0,0,0
883,0,null,0,0,0
884,1,primary_proton,1,1,1
885,0,null,0,0,0
886,1,primary_proton,1,1,1
887,2,secondary_proton,1,1,1
888,1,primary_proton,1,1,1
889,17,secondary_proton,1,1,1
890,0,null,0,0,0
891,0,null,0,0,0
892,0,null,0,0,0
893,0,null,0,0,0
894,0,null,0,0,0
895,0,null,0,0,0
896,0,null,0,0,0
897,4160,pi-,1,0,0
898,0,null,0,0,0
899,1,primary_proton,1,1,1
900,8,secondary_proton,1,1,1
901,0,null,0,0,0
902,0,null,0,0,0
903,0,null,0,0,0
904,9,pi-,1,1,1
905,4,secondary_proton,1,0,0
906,0,null,0,0,0
907,1,primary_proton,1,1,1
908,0,null,0,0,0
909,6,secondary_proton,1,1,1
910,21,pi-,1,0,0
911,1,primary_proton,1,1,1
912,885,e-,1,0,0
913,0,null,0,0,0
914,1,primary_proton,1,1,1
915,0,null,0,0,0
916,8,pi+,1,1,0
917,1,primary_proton,1,1,1
918,3,secondary_proton,1,1,1
919,0,null,0,0,0
920,436,secondary_proton,1,0,0
921,6,secondary_proton,1,0,0
922,0,null,0,0,0
923,0,null,0,0,0
924,0,null,0,0,0
925,0,null,0,0,0
926,0,null,0,0,0
927,0,null,0,0,0
928,0,null,0,0,0
929,0,null,0,0,0
930,0,null,0,0,0
931,0,null,0,0,0
932,205,pi-,1,1,1
933,0,null,0,0,0
934,0,null,0,0,0
935,0,null,0,0,0
936,0,null,0,0,0
937,5,secondary_proton,1,0,0
938,5,pi+,1,1,1
939,0,null,0,0,0
940,0,null,0,0,0
941,10,secondary_proton,1,1,0
942,2,secondary_proton,1,1,1
943,7,secondary_proton,1,1,1
944,0,null,0,0,0
945,1,primary_proton,1,1,1
946,0,null,0,0,0
947,0,null,0,0,0
948,5,secondary_proton,1,1,1
949,6,pi-,1,1,1
950,4,secondary_proton,1,1,1
951,20,secondary_proton,1,1,1
952,0,null,0,0,0
953,0,null,0,0,0
954,1,primary_proton,1,1,1
955,1,primary_proton,1,1,1
956,0,null,0,0,0
957,0,null,0,0,0
958,9,secondary_proton,1,1,1
959,0,null,0,0,0
960,1,primary_proton,1,1,1
961,0,null,0,0,0
962,20,secondary_proton,1,1,1
963,0,null,0,0,0
964,17,secondary_proton,1,0,0
965,0,null,0,0,0
966,1,primary_proton,1,1,1
967,1,primary_proton,1,1,1
968,1018,e+,1,0,0
969,0,null,0,0,0
970,1,primary_proton,1,1,1
971,656,secondary_proton,1,1,1
972,1,primary_proton,1,1,1
973,76,secondary_proton,1,1,0
974,3,secondary_proton,1,1,1
975,4,secondary_proton,1,1,1
976,1,primary_proton,1,1,1
977,8,secondary_proton,1,1,0
978,0,null,0,0,0
980,14,secondary_proton,1,1,1
981,0,null,0,0,0
982,0,null,0,0,0
983,0,null,0,0,0
984,1,primary_proton,1,1,1
985,0,null,0,0,0
986,0,null,0,0,0
987,1,primary_proton,1,1,1
988,0,null,0,0,0
989,0,null,0,0,0
990,1,primary_proton,1,1,1
991,0,null,0,0,0
992,1,primary_proton,1,1,1
993,1,primary_proton,1,1,1
994,0,null,0,0,0
995,0,null,0,0,0
996,0,null,0,0,0
997,9,secondary_proton,1,1,1
998,0,null,0,0,0
999,0,null,0,0,0
1000,751,e-,1,1,0
1001,0,null,0,0,0
1002,0,null,0,0,0
1003,0,null,0,0,0
1004,0,null,0,0,0
1005,0,null,0,0,0
1006,0,null,0,0,0
1007,23,pi-,1,1,0
1008,11,pi+,1,1,0
1009,1967,secondary_proton,1,1,1
1010,0,null,0,0,0
1011,1377,pi+,1,0,0
1012,1,primary_proton,1,1,1
