event,track,particle,d1,d2,d3
0,0,null,0,0,0
1,1,primary_proton,1,1,1
2,17,pi-,1,1,1
3,3439,pi-,1,1,0
4,3,secondary_proton,1,1,1
5,1,primary_proton,1,1,1
6,1,primary_proton,1,1,1
7,15428,e-,0,0,1
8,5656,pi+,1,1,1
9,1,primary_proton,1,1,1
10,1,primary_proton,1,1,1
11,10,pi+,1,1,1
12,0,null,0,0,0
13,147,secondary_proton,1,1,1
14,1,primary_proton,1,1,1
15,27,secondary_proton,1,1,1
16,0,null,0,0,0
17,1366,pi+,1,0,0
18,6130,pi-,1,1,1
19,1,primary_proton,1,1,1
20,8,pi+,1,1,1
21,1,primary_proton,1,1,1
22,9,pi-,1,1,0
23,21,kaon+,1,0,0
24,951,pi+,1,1,1
25,1,primary_proton,1,1,1
26,2,secondary_proton,1,1,1
27,13,pi-,1,1,1
28,13,pi-,1,1,0
29,4,pi-,1,1,1
30,10,pi-,1,1,1
31,10,secondary_proton,1,1,1
32,0,null,0,0,0
33,0,null,0,0,0
34,0,null,0,0,0
35,7,pi-,1,1,1
36,11,kaon+,1,1,1
37,20,secondary_proton,1,1,1
38,2720,e-,1,1,1
39,7,secondary_proton,1,1,0
40,3247,e-,1,1,0
41,1,primary_proton,1,1,1
42,6,secondary_proton,1,1,1
43,5780,pi-,1,1,0
44,7,secondary_proton,1,1,1
45,779,pi+,1,0,0
46,1,primary_proton,1,1,1
47,10,pi-,1,1,1
48,24,pi+,1,1,0
49,14,secondary_proton,1,1,0
50,0,null,0,0,0
51,6,pi+,1,1,1
52,1,primary_proton,1,1,1
53,9493,e-,1,0,0
54,10289,pi+,1,1,1
55,14,pi-,1,1,1
56,1,primary_proton,1,1,1
57,10,secondary_proton,1,1,1
58,2432,secondary_proton,1,0,0
59,11,pi-,1,1,1
60,0,null,0,0,0
61,16,pi+,1,1,1
62,4006,pi+,1,1,1
63,2940,e-,1,1,1
64,16838,e-,1,1,0
65,1,primary_proton,1,1,1
66,1,primary_proton,1,1,1
67,22,pi+,1,1,1
68,9,pi-,1,1,1
69,9,secondary_proton,1,1,0
210,16,secondary_proton,1,1,1
211,0,null,0,0,0
212,6,secondary_proton,1,1,1
213,6833,pi+,1,1,1
214,18,pi+,1,1,1
215,0,null,0,0,0
216,7,secondary_proton,1,1,1
217,1,primary_proton,1,1,1
218,1045,e-,1,1,1
219,6732,pi-,1,1,1
220,4136,e-,1,0,0
221,1,primary_proton,1,1,1
222,12,secondary_proton,1,1,1
223,23,secondary_proton,1,1,1
224,12,pi+,1,1,0
225,3,secondary_proton,1,1,1
226,0,null,0,0,0
227,12034,secondary_proton,1,0,0
228,17,pi+,1,0,0
229,0,null,0,0,0
230,15,pi+,1,1,1
231,14,secondary_proton,1,1,1
232,12,pi-,1,1,0
233,3117,pi-,1,1,1
234,10787,e-,1,1,0
235,41,pi-,1,1,0
236,13,secondary_proton,1,1,1
237,1,primary_proton,1,1,1
238,10,pi-,1,1,1
239,4,secondary_proton,1,1,0
240,5955,e-,1,1,1
241,11,pi+,1,1,0
242,4,secondary_proton,1,1,1
243,0,null,0,0,0
244,6,secondary_proton,1,1,1
245,5,pi-,1,1,1
246,730,pi+,1,0,0
247,1,primary_proton,1,1,1
248,11,secondary_proton,1,1,1
249,8,secondary_proton,1,1,1
250,244,pi-,1,1,0
251,10,kaon+,1,1,1
252,16,secondary_proton,1,1,1
253,1519,secondary_proton,1,1,1
254,0,null,0,0,0
255,16,secondary_proton,1,1,1
256,4934,secondary_proton,1,0,0
257,13,pi+,1,1,1
258,10,pi+,1,1,1
259,4043,e-,0,1,0
260,1,primary_proton,1,1,1
261,0,null,0,0,0
262,1,primary_proton,1,1,1
263,8,secondary_proton,1,1,1
264,25,pi+,1,1,1
265,7,pi-,1,1,1
266,251,secondary_proton,1,1,1
267,14,pi-,1,1,0
268,2503,secondary_proton,1,0,0
269,1,primary_proton,1,1,1
270,19,secondary_proton,1,1,1
271,17,secondary_proton,1,1,1
272,16,secondary_proton,1,1,1
273,21,pi+,1,1,1
274,0,null,0,0,0
275,18,pi+,1,1,1
276,1,primary_proton,1,1,1
277,9,pi+,1,1,1
278,1,primary_proton,1,1,1
279,22,pi-,1,1,1
280,0,null,0,0,0
281,332,e-,1,0,0
282,0,null,0,0,0
283,1,primary_proton,1,1,1
284,1,primary_proton,1,1,1
285,0,null,0,0,0
286,31,pi+,1,1,1
287,0,null,0,0,0
288,10,pi-,1,1,1
289,33,pi+,1,1,0
290,0,null,0,0,0
291,5,pi-,1,1,1
292,18,pi-,1,1,1
293,8,pi-,1,1,0
294,5,pi+,1,1,1
295,2152,mu+,1,1,1
296,0,null,0,0,0
297,1,primary_proton,1,1,1
298,7,secondary_proton,1,1,1
299,0,null,0,0,0
300,1,primary_proton,1,1,1
301,15,secondary_proton,1,1,1
302,0,null,0,0,0
303,12,kaon-,1,0,0
304,12,pi-,1,1,1
305,11,pi-,1,1,1
306,15,pi-,1,1,1
307,5,secondary_proton,1,1,1
308,18,pi+,1,1,1
309,1,primary_proton,1,1,1
310,9,secondary_proton,1,0,0
311,243,pi-,1,1,1
312,5717,e-,1,1,1
313,1,primary_proton,1,1,1
314,4168,secondary_proton,1,1,1
315,15,pi-,1,1,1
316,3,secondary_proton,1,1,1
317,6,secondary_proton,1,1,1
318,1642,e-,0,0,1
319,0,null,0,0,0
320,2565,pi+,1,1,1
321,727,e-,1,1,1
322,1,primary_proton,1,1,1
323,18900,pi-,1,1,1
324,196,secondary_proton,1,1,1
325,603,secondary_proton,1,1,1
326,10,pi+,1,1,1
327,3,secondary_proton,1,1,1
328,8,pi+,1,0,0
70,10,secondary_proton,1,1,1
71,194,pi+,1,1,1
72,9,pi+,1,0,0
73,14,pi+,1,1,1
74,10,secondary_proton,1,0,0
75,5,pi+,1,1,1
76,7148,secondary_proton,1,0,0
77,9151,secondary_proton,1,1,1
78,12,pi+,1,1,1
79,4847,secondary_proton,1,1,1
80,1,primary_proton,1,1,1
81,11,secondary_proton,1,1,1
82,0,null,0,0,0
83,2993,pi+,1,0,0
84,502,pi-,1,1,1
85,10,secondary_proton,1,1,1
86,13,pi+,1,1,1
87,3081,secondary_proton,1,1,0
88,234,pi-,1,1,0
89,0,null,0,0,0
90,14,pi+,1,1,1
91,3221,pi+,1,1,0
92,170,secondary_proton,1,1,1
93,0,null,0,0,0
94,166,secondary_proton,1,1,1
95,1,primary_proton,1,1,1
96,4204,e-,1,0,0
97,1,primary_proton,1,1,1
98,0,null,0,0,0
99,7,pi+,1,1,1
100,15,pi+,1,0,0
101,1,primary_proton,1,1,1
102,1,primary_proton,1,1,1
103,11,pi+,1,1,0
104,6,pi+,1,1,1
105,1,primary_proton,1,1,1
106,9,pi-,1,1,1
107,10,pi+,1,1,1
108,0,null,0,0,0
109,7,pi-,1,1,0
110,12,pi+,1,1,1
111,9939,secondary_proton,1,1,0
112,18,pi-,1,1,0
113,0,null,0,0,0
114,1,primary_proton,1,1,1
115,1591,pi-,1,1,1
116,1,primary_proton,1,1,1
117,1,primary_proton,1,1,1
118,1,primary_proton,1,1,1
119,0,null,0,0,0
120,1,primary_proton,1,1,1
121,1,primary_proton,1,1,1
122,1,primary_proton,1,1,1
123,11656,e-,0,1,0
124,7,pi+,1,1,1
125,1,primary_proton,1,1,1
126,12,pi+,1,1,1
127,558,pi-,1,1,1
128,1,primary_proton,1,1,1
129,1486,secondary_proton,1,0,0
130,1,primary_proton,1,1,1
131,11,pi+,1,1,1
132,0,null,0,0,0
133,8,secondary_proton,1,0,0
134,12,pi-,1,1,1
135,22,secondary_proton,1,1,1
136,15,kaon+,1,1,0
137,0,null,0,0,0
138,0,null,0,0,0
139,6,secondary_proton,1,1,1
140,8194,pi-,1,1,0
141,12,pi-,1,1,1
142,1,primary_proton,1,1,1
143,1,primary_proton,1,1,1
144,2037,pi-,1,1,0
145,0,null,0,0,0
146,14,pi-,1,1,1
147,9,pi-,1,1,1
148,9,pi-,1,1,1
149,11,pi+,1,1,1
150,2742,pi-,1,1,1
151,0,null,0,0,0
152,0,null,0,0,0
153,29,pi+,1,1,1
154,0,null,0,0,0
155,1,primary_proton,1,1,1
156,20,pi+,1,1,1
157,3867,e+,1,1,1
158,0,null,0,0,0
159,29,pi+,1,0,0
160,1,primary_proton,1,1,1
161,9,pi+,1,1,1
162,29,pi+,1,1,0
163,14,pi-,1,1,1
164,19,pi-,1,1,0
165,7301,kaon+,1,0,0
166,0,null,0,0,0
167,10,pi-,1,1,1
168,1837,pi-,1,1,1
169,9,pi+,1,1,1
170,16,secondary_proton,1,1,1
171,18,pi-,1,1,1
172,7,secondary_proton,1,1,1
173,1,primary_proton,1,1,1
174,372,pi-,1,1,1
175,15,secondary_proton,1,1,1
176,0,null,0,0,0
177,1673,pi+,1,1,0
178,37,pi+,1,1,1
179,13,secondary_proton,1,1,0
180,6,pi-,1,0,0
181,16,pi-,1,1,1
182,18,pi+,1,1,0
183,15,pi+,1,1,1
184,19,secondary_proton,1,1,1
185,9,pi-,1,1,1
186,13,pi+,1,1,1
187,8,pi+,1,1,0
188,0,null,0,0,0
189,0,null,0,0,0
190,20,secondary_proton,1,1,1
191,19,secondary_proton,1,1,1
192,12,secondary_proton,1,1,0
193,3489,e+,1,0,0
194,2799,pi-,1,1,0
195,7,secondary_proton,1,1,0
196,8,pi-,1,1,1
197,7132,secondary_proton,1,1,0
198,7,pi-,1,1,1
199,0,null,0,0,0
200,0,null,0,0,0
201,12,pi+,1,1,0
202,13,secondary_proton,1,1,1
203,1,primary_proton,1,1,1
204,23,kaon+,1,1,0
205,7,secondary_proton,1,0,0
206,13079,pi+,1,1,0
207,1,primary_proton,1,1,1
208,7,pi+,1,1,1
209,0,null,0,0,0
350,4156,pi+,1,0,0
351,13981,secondary_proton,1,1,0
352,1,primary_proton,1,1,1
353,13,secondary_proton,1,1,1
354,11,pi+,1,1,1
355,19,pi-,1,1,1
356,0,null,0,0,0
357,22,pi-,1,1,1
358,11,secondary_proton,1,1,1
359,14,secondary_proton,1,1,1
360,10,secondary_proton,1,1,0
361,0,null,0,0,0
362,10,pi+,1,1,1
363,1,primary_proton,1,1,1
364,29,pi+,1,1,1
365,1,primary_proton,1,1,1
366,14,pi+,1,1,1
367,12,pi-,1,1,1
368,8941,secondary_proton,1,1,1
369,1,primary_proton,1,1,1
370,13,pi+,1,1,1
371,13,pi+,1,1,0
372,11,secondary_proton,1,1,1
373,1,primary_proton,1,1,1
374,1,primary_proton,1,1,1
375,7,secondary_proton,1,1,1
376,147,pi-,1,0,0
377,19,pi-,1,1,1
378,313,pi-,1,1,1
379,0,null,0,0,0
380,1,primary_proton,1,1,1
381,0,null,0,0,0
382,6248,e-,1,1,1
383,0,null,0,0,0
384,4,pi+,1,0,0
385,11,pi+,1,1,1
386,12746,secondary_proton,1,1,0
387,10,pi-,1,1,1
388,2343,e-,1,1,1
389,4,secondary_proton,1,1,1
390,21,pi-,1,1,1
391,0,null,0,0,0
392,0,null,0,0,0
393,0,null,0,0,0
394,4,pi-,1,0,0
395,23,pi+,1,1,1
396,0,null,0,0,0
397,1,primary_proton,1,1,1
398,2,pi+,1,1,0
399,9,pi+,1,1,0
400,8,secondary_proton,1,1,1
401,8,pi+,1,1,1
402,0,null,0,0,0
03,1,primary_proton,1,1,1
404,963,pi-,1,0,0
405,0,null,0,0,0
406,1,primary_proton,1,1,1
407,21,pi+,1,1,1
408,20,pi+,1,1,1
409,1,primary_proton,1,1,1
410,7,pi-,1,1,1
411,10,secondary_proton,1,1,1
412,1,primary_proton,1,1,1
413,5970,e+,1,1,1
414,26,pi-,1,1,1
415,22,pi+,1,1,1
416,0,null,0,0,0
417,14,secondary_proton,1,1,1
418,1,primary_proton,1,1,1
419,13,pi-,1,1,1
490,25,pi-,1,1,1
491,13511,secondary_proton,1,1,1
492,19,pi-,1,1,1
493,8,secondary_proton,1,1,1
494,11,pi+,1,1,1
495,2775,e-,1,1,1
496,14,pi+,1,1,1
497,1,primary_proton,1,1,1
498,2745,e-,1,1,1
499,0,null,0,0,0
500,899,e-,1,1,1
501,1,primary_proton,1,1,1
502,10,secondary_proton,1,1,1
503,13,pi+,1,1,1
504,0,null,0,0,0
505,0,null,0,0,0
506,7,pi-,1,0,0
507,1,primary_proton,1,1,1
508,10571,secondary_proton,1,0,0
509,14,secondary_proton,1,1,1
510,10,pi-,1,1,0
511,19,pi+,1,1,1
512,0,null,0,0,0
513,1,primary_proton,1,1,1
514,1,primary_proton,1,1,1
515,11,pi-,1,1,1
516,0,null,0,0,0
517,12,pi-,1,1,1
518,9,pi-,1,1,1
519,1,primary_proton,1,1,1
520,0,null,0,0,0
521,3,secondary_proton,1,1,1
522,9,pi+,1,0,0
523,1346,pi-,1,1,1
524,5,kaon+,1,1,1
525,1,primary_proton,1,1,1
526,180,pi+,1,0,1
527,1,primary_proton,1,1,1
528,3,secondary_proton,1,1,1
529,1560,e-,1,0,0
530,14,pi-,1,1,1
531,12,secondary_proton,1,0,0
532,20,kaon+,1,1,1
533,3,secondary_proton,1,1,1
534,7226,pi+,1,1,1
535,16,pi+,1,1,1
536,1,primary_proton,1,1,1
537,0,null,0,0,0
538,7,secondary_proton,1,1,1
539,0,null,0,0,0
540,11,secondary_proton,1,1,1
541,11,pi+,1,1,1
542,1,primary_proton,1,1,1
543,7,pi+,1,1,0
544,0,null,0,0,0
545,12,pi-,1,1,1
546,1,primary_proton,1,1,1
547,1,primary_proton,1,1,1
548,16,secondary_proton,1,1,1
549,6,secondary_proton,1,1,1
550,0,null,0,0,0
551,7659,pi+,1,1,1
552,18,pi-,1,1,1
553,11,pi-,1,0,0
554,1,primary_proton,1,1,1
555,1,primary_proton,1,1,1
556,8,pi-,1,1,1
557,36,pi+,1,0,0
558,131,pi+,1,1,1
559,1,primary_proton,1,1,1
630,15,kaon+,1,1,0
631,22,pi-,1,1,1
632,1,primary_proton,1,1,1
633,0,null,0,0,0
634,0,null,0,0,0
635,11,pi-,1,0,0
636,57,secondary_proton,1,1,1
637,1,primary_proton,1,1,1
638,5839,secondary_proton,1,1,1
639,10,pi-,1,1,1
640,12,kaon+,1,1,1
641,251,pi-,1,1,1
642,0,null,0,0,0
643,8,pi+,1,1,1
644,0,null,0,0,0
645,11,secondary_proton,1,1,1
646,0,null,0,0,0
647,0,null,0,0,0
648,8,pi+,1,1,0
649,5,pi+,1,1,1
650,0,null,0,0,0
651,1,primary_proton,1,1,1
652,1,primary_proton,1,1,1
653,1,primary_proton,1,1,1
654,1,primary_proton,1,1,1
655,3618,e-,1,1,1
656,0,null,0,0,0
657,9318,secondary_proton,1,0,0
658,5312,pi+,1,0,0
659,1,primary_proton,1,1,1
660,7,pi+,1,1,0
661,10,pi-,1,1,1
662,0,null,0,0,0
663,1,primary_proton,1,1,1
664,18,pi+,1,1,1
665,0,null,0,0,0
666,0,null,0,0,0
667,8,secondary_proton,1,1,1
668,0,null,0,0,0
669,14,secondary_proton,1,1,1
670,8,pi-,1,1,1
671,2415,pi+,1,1,0
672,0,null,0,0,0
673,5080,e-,1,0,0
674,18,pi+,1,1,1
675,8,secondary_proton,1,1,1
676,22,pi+,1,1,1
677,33,pi-,1,0,0
678,0,null,0,0,0
679,5800,pi+,1,1,1
680,0,null,0,0,0
681,10,pi+,1,1,1
682,23,pi+,1,1,0
683,10,pi-,1,1,1
684,11,pi+,1,1,1
685,13,secondary_proton,1,1,1
686,8,pi+,1,1,1
687,0,null,0,0,0
688,0,null,0,0,0
689,1,primary_proton,1,1,1
690,0,null,0,0,0
691,7,secondary_proton,1,1,1
692,22,pi+,1,1,1
693,11,pi-,1,1,1
694,0,null,0,0,0
695,3346,pi+,1,1,1
696,0,null,0,0,0
697,30,pi-,1,1,1
698,5,secondary_proton,1,1,1
699,5554,pi-,1,0,0
700,0,null,0,0,0
701,1,primary_proton,1,1,1
702,1,primary_proton,1,1,1
703,12,pi-,1,1,1
704,9,pi+,1,1,1
705,9,pi+,1,1,1
706,5293,pi+,1,0,0
707,5582,secondary_proton,1,0,0
708,0,null,0,0,0
709,11,secondary_proton,1,1,1
710,19,pi-,1,1,0
711,0,null,0,0,0
712,319,pi-,1,1,1
713,0,null,0,0,0
714,14,pi-,1,1,1
715,0,null,0,0,0
716,1,primary_proton,1,1,1
717,1,primary_proton,1,1,1
718,13,pi-,1,1,0
719,1254,e-,1,0,1
720,8,pi+,1,0,0
721,4,secondary_proton,1,1,1
722,13,kaon+,1,1,1
723,1499,pi-,1,1,1
724,75,pi-,1,1,1
725,3,secondary_proton,1,1,1
726,10,secondary_proton,1,1,1
727,1266,secondary_proton,1,1,1
728,41,secondary_proton,1,1,1
729,2,secondary_proton,1,1,1
730,13,secondary_proton,1,1,0
731,291,pi-,0,1,1
732,4358,pi+,1,1,1
733,8077,e-,1,1,0
734,0,null,0,0,0
735,142,pi+,1,1,1
330,16,pi+,1,1,1
331,9,secondary_proton,1,1,0
332,9,secondary_proton,1,1,1
333,13,pi+,1,1,1
334,0,null,0,0,0
335,5,secondary_proton,1,1,1
336,1,primary_proton,1,1,1
337,6,secondary_proton,1,1,0
338,6951,e-,1,1,1
339,18,secondary_proton,1,0,0
340,5,secondary_proton,1,1,1
341,1,primary_proton,1,1,1
342,28,pi-,1,1,1
343,14,pi-,1,0,0
344,6,pi+,1,1,1
345,6090,pi+,1,1,1
346,1,primary_proton,1,1,1
347,0,null,0,0,0
348,2,secondary_proton,1,1,1
349,1,primary_proton,1,1,1
420,1,primary_proton,1,1,1
421,11,pi+,1,1,1
422,7628,pi+,1,1,1
423,2293,pi-,1,1,1
424,1,primary_proton,1,1,1
425,13,pi-,1,1,1
426,5,secondary_proton,1,1,1
427,0,null,0,0,0
428,23,pi-,1,1,1
429,15,pi+,1,1,1
430,0,null,0,0,0
431,22,pi+,1,1,1
432,128,secondary_proton,1,1,1
433,12,secondary_proton,1,1,1
434,18,pi-,1,1,1
435,1,primary_proton,1,1,1
436,7,secondary_proton,1,1,1
437,1071,pi-,1,1,1
438,9986,e-,1,1,1
439,3670,pi-,1,1,1
440,0,null,0,0,0
441,10946,secondary_proton,1,1,1
442,0,null,0,0,0
443,1,primary_proton,1,1,1
444,1,primary_proton,1,1,1
445,562,e-,1,1,1
446,1,primary_proton,1,1,1
447,0,null,0,0,0
448,307,pi-,1,1,0
449,1296,secondary_proton,1,1,1
450,0,null,0,0,0
451,15,secondary_proton,1,1,1
452,1,primary_proton,1,1,1
453,27,secondary_proton,1,1,0
454,1385,pi+,1,1,1
455,14,pi+,1,1,1
456,786,secondary_proton,1,1,1
457,7,pi+,1,1,0
458,77,kaon-,1,1,1
459,3601,pi-,1,1,1
460,5,pi+,1,1,1
461,8,secondary_proton,1,1,1
462,0,null,0,0,0
463,0,null,0,0,0
464,6,secondary_proton,1,1,1
465,0,null,0,0,0
466,1,primary_proton,1,1,1
467,1,primary_proton,1,1,1
468,9,kaon-,1,1,1
469,1,primary_proton,1,1,1
470,0,null,0,0,0
471,1,primary_proton,1,1,1
472,0,null,0,0,0
473,15,pi+,1,1,1
474,0,null,0,0,0
475,7157,secondary_proton,1,0,0
476,1,primary_proton,1,1,1
477,0,null,0,0,0
478,820,e-,0,1,0
479,54,secondary_proton,1,1,1
480,4,secondary_proton,1,1,1
481,0,null,0,0,0
482,1,primary_proton,1,1,1
483,1,primary_proton,1,1,1
484,5290,pi-,1,1,1
485,129,secondary_proton,1,1,1
486,1,primary_proton,1,1,1
487,10,pi+,1,1,1
488,0,null,0,0,0
489,0,null,0,0,0
560,1,primary_proton,1,1,1
561,9,pi-,1,1,1
562,8,secondary_proton,1,1,0
563,10,secondary_proton,1,1,1
564,3091,e-,1,1,1
565,13,pi+,1,1,1
566,10,pi+,1,0,0
567,1,primary_proton,1,1,1
568,0,null,0,0,0
569,0,null,0,0,0
570,16,pi+,1,1,0
571,710,pi+,1,1,1
572,12,secondary_proton,1,1,1
573,26,secondary_proton,1,0,1
574,378,secondary_proton,1,1,1
575,7,pi-,1,1,1
576,1,primary_proton,1,1,1
577,7,pi+,1,1,1
578,10,secondary_proton,1,1,1
579,0,null,0,0,0
580,5,secondary_proton,1,1,1
581,1272,secondary_proton,1,0,0
582,8,pi-,1,1,0
583,0,null,0,0,0
584,0,null,0,0,0
585,6590,secondary_proton,1,0,0
586,10,pi+,1,1,1
587,459,secondary_proton,1,1,0
588,7655,secondary_proton,1,0,0
589,14,secondary_proton,1,1,1
590,9,secondary_proton,1,1,1
591,11,pi+,1,1,0
592,11,pi+,1,1,1
593,9,pi+,1,1,1
594,1439,secondary_proton,1,1,0
595,0,null,0,0,0
596,0,null,0,0,0
597,160,pi+,1,1,1
598,30,pi+,1,1,1
599,17,pi+,1,1,1
600,1,primary_proton,1,1,1
601,13,pi-,1,1,1
602,17,pi-,1,1,1
603,17,pi-,1,1,1
604,1,primary_proton,1,1,1
605,11,pi+,1,1,1
606,190,pi+,1,1,1
607,1,primary_proton,1,1,1
608,9,pi+,1,1,1
609,0,null,0,0,0
610,0,null,0,0,0
611,16,pi+,1,1,1
612,9,pi-,1,1,1
613,0,null,0,0,0
614,0,null,0,0,0
615,108,pi+,1,1,1
616,1,primary_proton,1,1,1
617,1,primary_proton,1,1,1
618,9,pi+,1,1,1
619,15,secondary_proton,1,1,1
620,1924,e-,1,1,0
621,17,pi-,1,1,1
622,0,null,0,0,0
623,0,null,0,0,0
624,1,primary_proton,1,1,1
625,2802,pi-,1,1,1
626,0,null,0,0,0
627,9,secondary_proton,1,1,1
628,16,pi+,1,1,1
629,18,pi-,1,1,1
770,16,pi+,1,1,1
771,170,pi-,1,1,1
772,19,pi-,1,1,0
773,10,pi+,1,1,1
774,0,null,0,0,0
775,12,pi+,1,1,1
776,13,pi-,1,1,1
777,5,secondary_proton,1,1,1
778,0,null,0,0,0
779,5,secondary_proton,1,1,1
780,8,pi+,1,1,1
781,12,pi-,1,1,1
782,1,primary_proton,1,1,1
783,0,null,0,0,0
784,28,pi+,1,1,1
785,2,secondary_proton,1,1,1
786,15,secondary_proton,1,1,1
787,136,pi-,1,1,1
788,17,pi-,1,1,1
789,12,secondary_proton,1,1,1
790,12,pi+,1,1,1
791,0,null,0,0,0
792,6824,secondary_proton,1,1,1
793,193,pi+,1,0,0
794,4205,pi+,1,1,0
795,0,null,0,0,0
796,10,pi-,1,1,1
737,14701,pi+,1,0,0
738,1,primary_proton,1,1,1
739,407,pi+,1,0,0
740,0,null,0,0,0
741,20,pi-,1,1,0
742,0,null,0,0,0
743,6,secondary_proton,1,1,1
744,57,pi+,1,1,1
745,5847,e-,1,1,0
746,13,secondary_proton,1,1,1
747,0,null,0,0,0
748,95,pi-,1,1,1
749,7961,pi+,1,1,1
750,16,pi-,1,1,1
751,0,null,0,0,0
752,2583,e-,0,0,1
753,13,pi-,1,1,1
754,0,null,0,0,0
755,6150,pi-,1,1,1
756,1,primary_proton,1,1,1
757,6392,e-,1,1,0
758,1,primary_proton,1,1,1
759,0,null,0,0,0
760,22,pi+,1,1,1
761,243,pi-,1,1,1
762,3972,pi-,1,1,1
763,17,pi-,1,1,1
764,1,primary_proton,1,1,1
765,1,primary_proton,1,1,1
766,10,pi-,1,1,1
767,1,primary_proton,1,1,1
768,7,secondary_proton,1,1,1
769,5,pi+,1,1,1
840,7642,secondary_proton,1,1,1
841,13,pi-,1,1,1
842,0,null,0,0,0
843,0,null,0,0,0
844,6,secondary_proton,1,1,1
845,7,pi-,1,1,1
846,26,pi-,1,1,1
847,5,pi+,1,1,1
848,1,primary_proton,1,1,1
849,1,primary_proton,1,1,1
850,7852,e-,1,0,0
851,3112,e-,1,0,0
852,5118,secondary_proton,1,1,1
853,7,pi-,1,0,0
854,13164,pi+,1,1,1
855,18,pi+,1,1,1
856,34,secondary_proton,1,1,1
857,10,pi+,1,1,1
858,13,pi+,1,1,1
859,10,pi+,1,1,1
860,2402,pi+,1,1,1
861,25,pi-,1,1,1
862,28,pi-,1,1,1
863,6,pi+,1,1,1
864,9,secondary_proton,1,1,1
865,0,null,0,0,0
866,1,primary_proton,1,1,1
867,1,primary_proton,1,1,1
868,1064,pi+,1,0,0
869,11,pi+,1,1,1
870,16,pi-,1,1,1
871,13,secondary_proton,1,1,1
872,400,pi+,1,1,0
873,181,secondary_proton,1,1,0
874,0,null,0,0,0
875,1,primary_proton,1,1,1
876,4,secondary_proton,1,1,1
877,12,pi+,1,1,1
878,0,null,0,0,0
879,8,pi+,1,1,1
880,1,primary_proton,1,1,1
881,0,null,0,0,0
882,20,pi-,1,1,0
883,6,secondary_proton,1,1,1
884,25,secondary_proton,1,1,1
885,1,primary_proton,1,1,1
886,16,pi+,1,1,1
887,6594,e-,1,0,1
888,1,primary_proton,1,1,1
889,35,secondary_proton,1,1,1
890,1,primary_proton,1,1,1
891,32,pi+,1,1,1
892,18,pi+,1,1,1
893,1,primary_proton,1,1,1
894,1,primary_proton,1,1,1
895,3120,e-,1,1,1
896,213,secondary_proton,1,1,0
897,10282,e-,1,0,0
898,0,null,0,0,0
899,6,pi+,1,1,0
900,0,null,0,0,0
901,9,pi-,1,1,1
902,14,pi+,1,1,1
903,1,primary_proton,1,1,1
904,0,null,0,0,0
905,16,pi+,1,1,1
906,1,primary_proton,1,1,1
907,12,pi-,1,1,1
908,233,pi-,1,1,0
909,17,pi+,1,1,0
980,5,secondary_proton,1,1,0
981,10,pi+,1,1,1
982,10,pi+,1,1,1
983,17,secondary_proton,1,1,1
984,24,pi-,1,1,1
985,6877,e-,1,0,0
986,8,pi-,1,0,0
987,1,primary_proton,1,1,1
988,1955,secondary_proton,1,1,1
989,7,pi-,1,1,1
990,0,null,0,0,0
991,16,secondary_proton,1,1,1
992,0,null,0,0,0
993,0,null,0,0,0
994,199,e-,1,1,1
995,2012,pi-,1,0,0
996,3,secondary_proton,1,1,1
997,9,pi-,1,1,1
998,4,secondary_proton,1,1,1
999,0,null,0,0,0
1000,37,secondary_proton,1,0,0
1001,1,primary_proton,1,1,1
1002,3887,pi+,1,1,0
1003,2435,secondary_proton,1,1,0
1004,11,secondary_proton,1,1,1
1005,0,null,0,0,0
1006,10,pi+,1,1,1
1007,18,pi+,1,1,1
1008,13,secondary_proton,1,1,1
1009,0,null,0,0,0
1010,2,pi-,1,1,1
1011,1,primary_proton,1,1,1
1012,1,primary_proton,1,1,1
1013,8,secondary_proton,1,1,1
1014,7,secondary_proton,1,1,1
1015,0,null,0,0,0
1016,0,null,0,0,0
1017,6,secondary_proton,1,1,1
1018,0,null,0,0,0
1019,9,pi+,1,1,0
1020,15,pi+,1,1,1
1021,16806,secondary_proton,1,1,1
1022,12,pi+,1,1,0
1023,15,pi-,1,1,1
1024,4508,pi-,1,0,0
1025,10,pi+,1,1,1
1026,1,primary_proton,1,1,1
1027,1467,e+,1,0,0
1028,1,primary_proton,1,1,1
1029,1342,pi+,1,1,0
1030,23,pi+,1,1,0
1031,5,pi-,1,1,1
1032,7510,secondary_proton,1,1,0
1033,2357,e-,1,1,0
1034,0,null,0,0,0
1035,0,null,0,0,0
1036,1,primary_proton,1,1,1
1037,0,null,0,0,0
1038,5257,pi+,1,1,1
1039,0,null,0,0,0
1040,10,pi-,1,1,1
1041,16,pi-,1,1,1
1042,0,null,0,0,0
1043,5,secondary_proton,1,1,0
1044,1,primary_proton,1,1,1
1045,17,pi+,1,1,0
1046,1,primary_proton,1,1,1
1047,8,pi+,1,1,1
1048,5463,pi+,1,0,0
1049,1,primary_proton,1,1,1
1120,29,pi-,1,1,0
1121,10,secondary_proton,1,1,1
1122,722,pi+,1,0,0
1123,7,pi+,1,0,0
1124,0,null,0,0,0
1125,6284,secondary_proton,1,1,1
1126,11,pi-,1,0,0
1127,181,pi-,1,1,1
1128,3928,pi+,1,1,1
1129,13,secondary_proton,1,1,1
